,code,name,date,count,ratio
0,002519,银河电子,2016-04-29,391.80,0.68
1,300224,正海磁材,2016-04-29,857.43,1.70
2,600513,联环药业,2016-04-29,1220.88,7.23
3,600587,新华医疗,2016-04-29,479.82,1.18
4,000693,ST华泽,2016-04-28,292.88,0.54
5,002228,合兴包装,2016-04-28,2498.61,6.71
6,002311,海大集团,2016-04-28,782.32,0.51
7,002382,蓝帆医疗,2016-04-28,180.00,0.73
8,300424,航新科技,2016-04-28,3801.28,28.57
9,600172,黄河旋风,2016-04-28,777.62,0.98
10,600418,江淮汽车,2016-04-28,18774.12,12.83
11,600959,江苏有线,2016-04-28,47698.34,15.96
12,002741,光华科技,2016-04-27,432.00,1.20
13,300050,世纪鼎利,2016-04-27,244.10,0.98
14,600260,凯乐科技,2016-04-27,488.71,0.73
15,603315,福鞍股份,2016-04-27,1393.12,13.93
16,603318,派思股份,2016-04-27,530.00,4.40
17,603789,星光农机,2016-04-27,3000.00,15.00
18,002721,金一文化,2016-04-26,1618.21,2.50
19,300313,天山生物,2016-04-26,3602.60,19.27
20,300439,美康生物,2016-04-26,2520.07,7.41
21,300440,运达科技,2016-04-26,2299.45,20.53
22,600015,华夏银行,2016-04-26,290034.80,27.14
23,600114,东睦股份,2016-04-26,450.00,1.15
24,000555,神州信息,2016-04-25,320.94,0.35
25,002230,科大讯飞,2016-04-25,23046.14,17.84
26,002415,海康威视,2016-04-25,1650.00,0.41
27,002443,金洲管道,2016-04-25,957.31,1.84
28,002472,双环传动,2016-04-25,332.20,0.98
29,002564,天沃科技,2016-04-25,221.98,0.30
30,002751,易尚展示,2016-04-25,4146.00,29.51
31,002752,昇兴股份,2016-04-25,1489.54,3.55
32,300400,劲拓股份,2016-04-25,272.04,2.27
33,300404,博济医药,2016-04-25,3078.00,23.08
34,300438,鹏辉能源,2016-04-25,2124.97,25.30
35,300442,普丽盛,2016-04-25,3389.25,33.89
36,300444,双杰电气,2016-04-25,2828.02,9.98
37,300446,乐凯新材,2016-04-25,2465.92,40.16
38,300448,浩云科技,2016-04-25,1948.00,24.14
39,600592,龙溪股份,2016-04-25,3000.00,7.51
40,600714,金瑞矿业,2016-04-25,249.83,0.87
41,603021,山东华鹏,2016-04-25,3756.00,35.64
42,603703,盛洋科技,2016-04-25,1536.75,16.73
43,603883,老百姓,2016-04-25,1712.32,6.41
44,000530,大冷股份,2016-04-22,304.50,0.84
45,300436,广生堂,2016-04-22,2800.00,20.00
46,300443,金雷风电,2016-04-22,3360.63,29.87
47,300447,全信股份,2016-04-22,720.00,8.89
48,300449,汉邦高科,2016-04-22,2779.97,39.32
49,600633,浙报传媒,2016-04-22,5421.58,4.56
50,603808,歌力思,2016-04-22,1253.47,7.57
51,603818,曲美家居,2016-04-22,1056.80,2.18
52,600366,宁波韵升,2016-04-21,605.10,1.09
53,000801,四川九洲,2016-04-20,5151.52,10.07
54,000937,冀中能源,2016-04-20,3741.46,1.06
55,601313,江南嘉捷,2016-04-20,592.10,1.49
56,300236,上海新阳,2016-04-19,1072.19,5.51
57,300238,冠昊生物,2016-04-19,750.00,3.04
58,300341,麦迪电气,2016-04-19,50.20,0.20
59,300430,诚益通,2016-04-19,1700.16,17.48
60,600206,有研新材,2016-04-19,12069.89,14.39
61,000413,东旭光电,2016-04-18,39009.30,10.17
62,002078,太阳纸业,2016-04-18,29037.92,11.45
63,002179,中航光电,2016-04-18,2421.76,4.02
64,600115,东方航空,2016-04-18,69886.50,5.32
65,600488,天药股份,2016-04-18,6857.00,7.14
66,300149,量子高科,2016-04-15,6648.07,15.75
67,300425,环能科技,2016-04-15,3366.66,19.06
68,600063,皖维高新,2016-04-15,2226.00,1.35
69,600466,蓝光发展,2016-04-14,23993.67,11.23
70,300133,华策影视,2016-04-13,2018.42,1.85
71,600673,东阳光科,2016-04-13,116.40,0.05
72,002410,广联达,2016-04-12,30.87,0.03
73,300224,正海磁材,2016-04-12,2069.44,4.10
74,300289,利德曼,2016-04-12,46.12,0.11
75,002218,拓日新能,2016-04-11,12842.11,20.77
76,002644,佛慈制药,2016-04-11,6636.70,13.00
77,300088,长信科技,2016-04-11,12660.95,10.97
78,300115,长盈精密,2016-04-11,3975.90,7.10
79,300396,迪瑞医疗,2016-04-11,0.62,0.00
80,600685,中船防务,2016-04-11,11087.24,7.84
81,000543,皖能电力,2016-04-08,4762.81,2.66
82,300015,爱尔眼科,2016-04-08,418.36,0.42
83,300238,冠昊生物,2016-04-08,58.31,0.24
84,300377,赢时胜,2016-04-08,3300.00,22.39
85,300266,兴源环境,2016-04-07,3997.46,9.65
86,002043,兔宝宝,2016-04-06,426.90,0.77
87,002280,联络互动,2016-04-06,1609.88,0.74
88,002672,东江环保,2016-04-06,832.50,0.96
89,000513,丽珠集团,2016-04-05,445.32,1.12
90,000620,新华联,2016-04-05,23897.58,12.60
91,002707,众信旅游,2016-04-05,2657.74,6.37
92,300271,华宇软件,2016-04-05,432.05,0.67
93,600390,*ST金瑞,2016-04-05,871.08,1.93
94,600552,凯盛科技,2016-04-05,1675.53,4.37
95,002099,海翔药业,2016-04-01,1729.75,1.14
96,002196,方正电机,2016-04-01,112.16,0.42
97,002379,*ST鲁丰,2016-04-01,227.81,0.25
98,002572,索菲亚,2016-04-01,532.30,1.21
99,300118,东方日升,2016-04-01,894.30,1.33
100,600330,天通股份,2016-04-01,17115.30,20.61
101,600466,蓝光发展,2016-04-01,19699.66,9.22
102,601636,旗滨集团,2016-04-01,41667.50,16.50
