,code,name,date,count,ratio
0,000877,天山股份,2011-05-31,2693.65,6.93
1,002087,新野纺织,2011-05-31,12600.00,24.24
2,002136,安纳达,2011-05-31,71.60,0.67
3,600678,四川金顶,2011-05-31,7041.43,20.18
4,000948,南天信息,2011-05-30,1750.00,8.31
5,002242,九阳股份,2011-05-30,57000.00,74.91
6,002244,滨江集团,2011-05-30,95833.92,70.88
7,002413,雷科防务,2011-05-30,1546.81,10.52
8,002415,海康威视,2011-05-30,33570.00,33.57
9,002416,爱施德,2011-05-30,2142.72,4.34
10,600310,桂东电力,2011-05-30,4080.00,14.79
11,600483,福能股份,2011-05-30,12901.33,44.72
12,600706,曲江文旅,2011-05-30,233.84,2.68
13,600086,东方金钰,2011-05-27,1761.41,5.00
14,002238,天威视讯,2011-05-26,16400.00,61.42
15,300085,银之杰,2011-05-26,513.00,8.55
16,300086,康芝药业,2011-05-26,2068.97,10.35
17,300087,荃银高科,2011-05-26,2147.76,20.34
18,300088,长信科技,2011-05-26,3485.00,27.77
19,002409,雅克科技,2011-05-25,688.00,6.21
20,002411,必康股份,2011-05-25,4148.40,32.16
21,002551,尚荣医疗,2011-05-25,400.00,4.88
22,002552,宝鼎科技,2011-05-25,500.00,5.00
23,002553,南方轴承,2011-05-25,440.00,5.06
24,002554,惠博普,2011-05-25,700.00,5.18
25,600367,红星发展,2011-05-25,13725.42,47.13
26,600389,江山股份,2011-05-25,9194.40,46.44
27,600987,航民股份,2011-05-25,12849.20,30.34
28,300180,华峰超纤,2011-05-24,800.00,5.06
29,002239,奥特佳,2011-05-23,14550.00,72.39
30,002240,威华股份,2011-05-23,29134.45,59.37
31,002241,歌尔股份,2011-05-23,27000.00,71.85
32,300014,亿纬锂能,2011-05-23,60.87,0.46
33,300181,佐力药业,2011-05-23,400.00,5.00
34,300182,捷成股份,2011-05-23,560.00,5.00
35,300183,东软载波,2011-05-23,500.00,5.00
36,300184,力源信息,2011-05-23,330.00,4.95
37,600110,诺德股份,2011-05-23,13400.00,11.65
38,600300,维维股份,2011-05-23,6600.00,3.95
39,600323,瀚蓝环境,2011-05-23,7654.39,28.24
