,code,name,date,count,ratio
0,000788,北大医药,2012-09-28,7202.55,12.08
1,000950,*ST建峰,2012-09-28,6825.00,11.40
2,300124,汇川技术,2012-09-28,263.25,0.68
3,300173,智慧松德,2012-09-28,16.90,0.15
4,300179,四方达,2012-09-28,75.00,0.62
5,000650,仁和药业,2012-09-27,22679.19,22.89
6,300113,顺网科技,2012-09-27,206.95,1.57
7,300267,尔康制药,2012-09-27,1617.21,6.76
8,002524,光正集团,2012-09-26,162.66,0.75
9,600249,两面针,2012-09-26,7131.98,15.85
10,300084,海默科技,2012-09-25,943.20,7.37
11,300110,华仁药业,2012-09-24,1000.00,4.58
12,300148,天舟文化,2012-09-24,52.39,0.41
13,600160,巨化股份,2012-09-24,12800.00,9.03
14,600998,九州通,2012-09-24,3522.86,2.48
15,000605,渤海股份,2012-09-21,5197.50,55.75
16,000919,金陵药业,2012-09-21,2006.19,3.98
17,300125,易世达,2012-09-21,1100.00,9.32
18,601618,中国中冶,2012-09-21,1261160.85,66.00
19,000539,粤电力A,2012-09-20,50.98,0.02
20,002060,粤水电,2012-09-20,10318.47,20.55
21,002263,大东南,2012-09-20,12300.00,20.38
22,002616,长青集团,2012-09-20,444.00,3.00
23,002618,丹邦科技,2012-09-20,2528.40,15.80
24,000807,云铝股份,2012-09-19,8478.26,5.51
25,300202,聚龙股份,2012-09-19,760.00,4.48
26,601677,明泰铝业,2012-09-19,2080.00,5.19
27,300264,佳创视讯,2012-09-18,5699.22,37.25
28,300262,巴安水务,2012-09-17,1056.59,7.92
29,300263,隆华节能,2012-09-17,2000.00,12.25
30,600180,瑞茂通,2012-09-17,3183.80,3.66
31,000885,同力水泥,2012-09-13,9624.28,29.32
32,000981,银亿股份,2012-09-13,1756.35,2.04
33,601377,兴业证券,2012-09-13,3198.00,1.45
34,300116,坚瑞沃能,2012-09-12,33.84,0.42
35,600734,实达集团,2012-09-12,405.90,1.16
36,000885,同力水泥,2012-09-11,12142.00,36.98
37,002078,太阳纸业,2012-09-10,67838.82,67.51
38,002216,三全食品,2012-09-10,1405.44,6.99
39,002292,奥飞娱乐,2012-09-10,30720.00,75.00
40,002293,罗莱生活,2012-09-10,10000.00,71.24
41,002294,信立泰,2012-09-10,32640.00,74.89
42,002614,蒙发利,2012-09-10,3373.20,14.06
43,002615,哈尔斯,2012-09-10,1094.40,12.00
44,300260,新莱应材,2012-09-10,462.56,4.62
45,300261,雅本化学,2012-09-10,1088.00,7.50
46,600211,西藏药业,2012-09-10,727.95,5.00
47,600681,百川能源,2012-09-10,4370.60,17.38
48,601908,京运通,2012-09-10,8751.92,10.18
49,002146,荣盛发展,2012-09-07,208.00,0.11
50,601118,海南橡胶,2012-09-07,18400.00,4.68
51,600410,华胜天成,2012-09-05,4685.15,7.23
52,000425,徐工机械,2012-09-04,450.06,0.22
53,000566,海南海药,2012-09-04,2432.22,9.82
54,002015,霞客环保,2012-09-04,1080.00,4.50
55,000726,鲁泰A,2012-09-03,561.20,0.56
56,002288,超华科技,2012-09-03,18717.70,56.75
57,002289,*ST宇顺,2012-09-03,2453.67,33.38
58,002291,星期六,2012-09-03,24200.80,66.61
59,300117,嘉寓股份,2012-09-03,700.00,3.22
60,600079,人福医药,2012-09-03,1900.00,3.85
61,600084,中葡股份,2012-09-03,34545.74,42.65
62,600185,格力地产,2012-09-03,24000.00,41.55
