,code,name,date,count,ratio
0,002611,东方精工,2011-11-30,680.00,5.00
1,002612,朗姿股份,2011-11-30,1000.00,5.00
2,002613,北玻股份,2011-11-30,1340.00,5.02
3,600248,延长化建,2011-11-30,2782.50,6.53
4,600184,光电股份,2011-11-29,2625.19,12.54
5,300258,精锻科技,2011-11-28,500.00,5.00
6,601777,力帆股份,2011-11-28,12660.46,13.31
7,000761,本钢板材,2011-11-25,203840.00,65.00
8,002083,孚日股份,2011-11-25,29084.00,30.99
9,002510,天汽模,2011-11-25,2185.83,10.62
10,002511,中顺洁柔,2011-11-25,3290.29,20.56
11,600209,罗顿发展,2011-11-24,15153.51,34.52
12,002507,涪陵榨菜,2011-11-23,4811.42,31.04
13,002508,老板电器,2011-11-23,2880.00,11.25
14,002509,天广中茂,2011-11-23,800.00,8.00
15,600337,美克家居,2011-11-23,7576.84,11.98
16,600727,鲁北化工,2011-11-23,7035.28,20.04
17,000611,*ST天首,2011-11-21,5.90,0.02
18,002036,联创电子,2011-11-21,220.13,1.09
19,002245,澳洋顺昌,2011-11-21,126.22,0.35
20,300254,仟源医药,2011-11-21,670.00,5.01
21,300255,常山药业,2011-11-21,540.00,5.01
22,300256,星星科技,2011-11-21,500.00,5.00
23,300257,开山股份,2011-11-21,720.00,5.04
24,600234,*ST山水,2011-11-21,3810.72,18.82
25,600893,中航动力,2011-11-21,58009.92,53.24
26,002243,通产丽星,2011-11-18,14649.95,56.77
27,002504,弘高创意,2011-11-18,5223.99,48.82
28,002505,大康农业,2011-11-18,6434.83,39.12
29,002506,协鑫集成,2011-11-18,16380.53,31.07
30,300252,金信诺,2011-11-18,540.00,5.00
31,300253,卫宁健康,2011-11-18,270.00,5.05
32,601886,江河集团,2011-11-18,2200.00,3.93
33,002132,恒星科技,2011-11-17,4189.00,7.76
34,002501,利源精制,2011-11-17,6875.00,36.73
35,002502,骅威文化,2011-11-17,2667.72,30.31
36,601789,宁波建工,2011-11-16,2000.00,4.99
37,002500,山西证券,2011-11-15,105813.78,44.09
38,002609,捷顺科技,2011-11-15,600.00,5.06
39,002610,爱康科技,2011-11-15,1000.00,5.00
40,300139,晓程科技,2011-11-15,777.75,14.19
41,600233,圆通速递,2011-11-15,825.00,5.00
42,600242,中昌数据,2011-11-15,2095.23,7.66
43,600693,东百集团,2011-11-15,55.30,0.16
44,000759,中百集团,2011-11-14,13.08,0.02
45,002026,山东威达,2011-11-14,877.50,5.00
46,002121,科陆电子,2011-11-14,3669.00,9.25
47,300012,华测检测,2011-11-14,10.21,0.06
48,300140,启源装备,2011-11-14,3573.38,29.29
49,300141,和顺电气,2011-11-14,1168.00,21.16
50,300142,沃森生物,2011-11-14,1759.36,11.73
51,601111,中国国航,2011-11-14,35405.87,2.75
52,601636,旗滨集团,2011-11-14,3360.00,5.03
53,002102,冠福股份,2011-11-11,6824.05,16.67
54,600094,大名城,2011-11-11,4221.21,2.79
55,002145,中核钛白,2011-11-10,8923.91,46.97
56,002607,亚夏汽车,2011-11-10,438.00,4.98
57,002608,*ST舜船,2011-11-10,740.00,5.03
58,600421,仰帆控股,2011-11-10,5500.43,28.12
59,601901,方正证券,2011-11-10,67500.00,11.07
60,002496,辉丰股份,2011-11-09,3369.36,21.06
61,002498,汉缆股份,2011-11-09,2021.87,2.87
62,002499,科林环保,2011-11-09,456.06,6.08
63,601222,林洋能源,2011-11-08,1500.00,5.17
64,002169,智光电气,2011-11-07,1680.00,6.30
65,002605,姚记扑克,2011-11-07,470.00,5.03
66,002606,大连电瓷,2011-11-07,500.00,5.00
67,300136,信维通信,2011-11-07,5432.93,40.74
68,300137,先河环保,2011-11-07,4709.25,30.19
69,600393,粤泰股份,2011-11-07,3.78,0.01
70,300027,华谊兄弟,2011-11-04,41.40,0.07
71,000721,西安饮食,2011-11-03,3.00,0.01
72,002147,新光圆成,2011-11-03,3292.18,12.73
73,300249,依米康,2011-11-03,392.00,5.00
74,300250,初灵信息,2011-11-03,200.00,5.00
75,300251,光线传媒,2011-11-03,540.00,4.93
76,601607,上海医药,2011-11-03,24359.86,9.06
77,002492,恒基达鑫,2011-11-02,2970.00,24.75
78,002494,华斯股份,2011-11-02,3700.00,32.60
79,002495,佳隆股份,2011-11-02,1440.00,7.69
80,600399,抚顺特钢,2011-11-02,21938.42,42.19
81,600971,恒源煤电,2011-11-02,10055.56,10.06
82,600998,九州通,2011-11-02,34682.06,24.41
83,002101,广东鸿图,2011-11-01,3000.00,18.29
84,300014,亿纬锂能,2011-11-01,241.11,1.22
85,300020,银江股份,2011-11-01,225.00,0.94
86,600029,南方航空,2011-11-01,137760.00,14.03
87,600572,康恩贝,2011-11-01,5560.00,7.90
