,code,name,date,count,ratio
0,300139,晓程科技,2012-11-30,18.50,0.17
1,600184,光电股份,2012-11-30,525.00,2.51
2,600893,中航动力,2012-11-30,254.00,0.23
3,601928,凤凰传媒,2012-11-30,15000.00,5.89
4,000572,海马汽车,2012-11-29,19.57,0.01
5,300134,大富科技,2012-11-29,2748.00,8.59
6,000603,盛达矿业,2012-11-28,200.00,0.40
7,002535,林州重机,2012-11-28,175.48,0.33
8,600467,好当家,2012-11-28,8641.68,11.83
9,600828,茂业商业,2012-11-28,27.80,0.05
10,002308,威创股份,2012-11-27,44737.65,69.75
11,002309,中利集团,2012-11-27,27738.00,57.72
12,002311,海大集团,2012-11-27,56784.00,74.66
13,002079,苏州固锝,2012-11-26,6714.00,9.29
14,002081,金螳螂,2012-11-26,5526.57,7.11
15,002635,安洁科技,2012-11-26,1151.99,9.60
16,002636,金安国纪,2012-11-26,2100.00,7.50
17,002637,赞宇科技,2012-11-26,5650.91,35.32
18,002638,勤上股份,2012-11-26,14240.60,38.01
19,600869,智慧能源,2012-11-26,13517.80,13.65
20,000410,沈阳机床,2012-11-23,31.20,0.06
21,300166,东方国信,2012-11-23,525.00,4.32
22,300277,海联讯,2012-11-23,1033.91,7.72
23,600433,冠豪高新,2012-11-23,7266.00,12.21
24,002632,道明光学,2012-11-22,1218.00,11.42
25,002633,申科股份,2012-11-22,2497.50,16.65
26,600179,安通控股,2012-11-21,19478.11,49.94
27,002046,轴研科技,2012-11-19,11372.40,40.82
28,002245,澳洋顺昌,2012-11-19,77.32,0.21
29,600429,三元股份,2012-11-19,25000.00,28.25
30,600999,招商证券,2012-11-19,216682.63,46.49
31,000009,中国宝安,2012-11-16,1.51,0.00
32,002073,软控股份,2012-11-15,1363.65,1.84
33,002234,民和股份,2012-11-15,8704.66,28.82
34,300276,三丰智能,2012-11-15,1196.74,15.34
35,600233,圆通速递,2012-11-15,4950.00,30.00
36,002223,鱼跃医疗,2012-11-14,33092.34,62.25
37,300028,金亚科技,2012-11-14,1476.36,5.58
38,600067,冠城大通,2012-11-14,1352.41,1.15
39,600801,华新水泥,2012-11-14,7701.19,8.23
40,601901,方正证券,2012-11-14,1191.32,0.19
41,002126,银轮股份,2012-11-12,5800.00,18.24
42,002306,中科云网,2012-11-12,21791.00,54.48
43,002307,北新路桥,2012-11-12,22270.66,51.95
44,002592,八菱科技,2012-11-12,1200.98,12.23
45,002630,华西能源,2012-11-12,7368.62,44.12
46,002631,德尔未来,2012-11-12,3079.22,19.25
47,300141,和顺电气,2012-11-12,106.00,0.96
48,600489,中金黄金,2012-11-12,4500.00,1.53
49,600822,上海物贸,2012-11-12,4254.73,8.58
50,002011,盾安环境,2012-11-09,8550.00,10.20
51,002290,禾盛新材,2012-11-09,10574.93,50.20
52,300157,恒泰艾普,2012-11-09,371.13,2.01
53,300196,长海股份,2012-11-09,12.00,0.10
54,000677,恒天海龙,2012-11-08,5991.56,6.93
55,002020,京新药业,2012-11-08,1982.51,15.69
56,000799,酒鬼酒,2012-11-07,1859.71,5.72
57,000876,新希望,2012-11-07,24228.11,13.94
58,002117,东港股份,2012-11-07,112.50,0.45
59,601028,玉龙股份,2012-11-07,1710.00,5.39
60,002305,南国置业,2012-11-06,69321.92,72.21
61,300008,天海防务,2012-11-06,4424.30,20.25
62,600900,长江电力,2012-11-06,238187.18,14.44
63,002185,华天科技,2012-11-05,5264.00,8.10
64,002302,西部建设,2012-11-05,589.78,2.81
65,002303,美盈森,2012-11-05,13380.00,74.83
66,002625,龙生股份,2012-11-05,1305.00,11.25
67,002627,宜昌交运,2012-11-05,3960.00,29.66
68,002628,成都路桥,2012-11-05,9995.00,29.93
69,002629,仁智股份,2012-11-05,5233.71,45.74
70,300025,华星创业,2012-11-05,4352.40,27.90
71,300137,先河环保,2012-11-05,1277.58,8.19
72,300154,瑞凌股份,2012-11-05,774.00,3.46
73,300168,万达信息,2012-11-05,67.32,0.28
74,600714,金瑞矿业,2012-11-05,12246.70,44.79
75,601818,光大银行,2012-11-05,371790.00,9.20
76,000415,渤海金控,2012-11-02,4506.13,3.55
77,000712,锦龙股份,2012-11-02,3291.00,7.35
78,002092,中泰化学,2012-11-02,17426.16,15.10
79,300272,开能环保,2012-11-02,3868.80,27.05
80,300274,阳光电源,2012-11-02,6048.00,18.75
81,300275,梅安森,2012-11-02,2716.00,33.07
82,600571,信雅达,2012-11-02,318.10,1.57
83,002335,科华恒盛,2012-11-01,137.55,0.61
84,300009,安科生物,2012-11-01,236.25,1.25
