,code,name,date,count,ratio
0,002217,合力泰,2017-03-31,56860.92,39.97
1,002244,滨江集团,2017-03-31,40744.39,13.10
2,600366,宁波韵升,2017-03-31,41.25,0.07
3,600497,驰宏锌锗,2017-03-31,42557.68,9.87
4,603028,赛福天,2017-03-31,6036.87,27.34
5,002616,长青集团,2017-03-30,401.15,1.06
6,300229,拓尔思,2017-03-30,997.30,2.11
7,600393,粤泰股份,2017-03-30,19459.78,15.35
8,601021,春秋航空,2017-03-30,14.50,0.02
9,002292,奥飞娱乐,2017-03-29,3131.28,2.39
10,002791,坚朗五金,2017-03-29,923.00,4.31
11,300373,扬杰科技,2017-03-29,82.12,0.17
12,002792,通宇通讯,2017-03-28,2624.32,11.62
13,000166,申万宏源,2017-03-27,109.31,0.01
14,000513,丽珠集团,2017-03-27,322.58,0.76
15,002214,大立科技,2017-03-27,880.00,1.92
16,002596,海南瑞泽,2017-03-27,13.35,0.04
17,300020,银江股份,2017-03-27,968.59,1.48
18,600201,生物股份,2017-03-27,56.00,0.09
19,600312,平高电气,2017-03-27,31851.94,23.47
20,600714,金瑞矿业,2017-03-27,306.84,1.06
21,002176,江特电机,2017-03-26,23250.26,15.82
22,600068,葛洲坝,2017-03-26,45620.11,9.91
23,600303,曙光股份,2017-03-26,4581.83,6.78
24,600381,青海春天,2017-03-26,860.06,1.25
25,601992,金隅股份,2017-03-26,100180.64,9.38
26,300182,捷成股份,2017-03-25,42788.22,16.70
27,600201,生物股份,2017-03-25,332.64,0.54
28,300506,名家汇,2017-03-24,7312.50,24.38
29,600126,杭钢股份,2017-03-24,8804.72,3.39
30,600518,康美药业,2017-03-24,590.70,0.12
31,002610,爱康科技,2017-03-23,143177.56,31.88
32,300158,振东制药,2017-03-23,255.30,0.49
33,300197,铁汉生态,2017-03-22,12219.54,8.04
34,300297,蓝盾股份,2017-03-22,158.00,0.13
35,600448,华纺股份,2017-03-22,2297.04,5.44
36,603861,白云电器,2017-03-22,7198.53,17.60
37,000008,神州高铁,2017-03-21,2708.22,0.98
38,000028,国药一致,2017-03-21,7448.25,20.54
39,000166,申万宏源,2017-03-21,1093.11,0.06
40,002625,龙生股份,2017-03-21,197.76,0.66
41,300484,蓝海华腾,2017-03-21,2094.32,20.14
42,002236,大华股份,2017-03-20,1693.08,0.58
43,002364,中恒电气,2017-03-20,30.00,0.05
44,002577,雷柏科技,2017-03-20,32.91,0.12
45,300341,麦迪电气,2017-03-20,199.80,0.39
46,000400,许继电气,2017-03-19,27069.69,26.85
47,000982,中银绒业,2017-03-19,51111.11,28.32
48,600114,东睦股份,2017-03-19,150.00,0.35
49,002326,永太科技,2017-03-18,271.10,0.34
50,300010,立思辰,2017-03-18,5223.78,5.99
51,300049,福瑞股份,2017-03-18,356.65,1.35
52,300431,暴风集团,2017-03-18,58.84,0.21
53,600000,浦发银行,2017-03-18,109946.14,5.09
54,600222,太龙药业,2017-03-18,1909.49,3.33
55,000902,新洋丰,2017-03-17,68758.81,52.29
56,002256,兆新股份,2017-03-17,224.00,0.12
57,002502,骅威文化,2017-03-17,2286.77,2.66
58,300049,福瑞股份,2017-03-17,7.20,0.03
59,603789,星光农机,2017-03-17,62.36,0.31
60,000969,安泰科技,2017-03-16,4486.49,4.37
61,300486,东杰智能,2017-03-16,100.80,0.71
62,600681,百川能源,2017-03-16,7785.69,8.08
63,601020,华钰矿业,2017-03-16,22932.00,43.62
64,300505,川金诺,2017-03-15,1481.97,15.87
65,300197,铁汉生态,2017-03-14,5064.10,3.33
66,600998,九州通,2017-03-14,18910.08,11.48
67,600398,海澜之家,2017-03-13,296153.85,65.92
68,002099,海翔药业,2017-03-12,1727.75,1.06
69,002624,完美世界,2017-03-12,1301.11,0.99
70,300219,鸿利智汇,2017-03-12,70.76,0.10
71,000591,太阳能,2017-03-11,28549.08,20.89
72,002285,世联行,2017-03-11,524.86,0.26
73,002789,建艺集团,2017-03-11,2140.00,26.36
74,300099,尤洛卡,2017-03-11,1443.74,2.26
75,600558,大西洋,2017-03-11,6888.03,7.67
76,000791,甘肃电投,2017-03-10,24896.83,25.64
77,002327,富安娜,2017-03-10,177.43,0.21
78,300305,裕兴股份,2017-03-10,14.00,0.05
79,603919,金徽酒,2017-03-10,1910.65,6.82
80,000591,太阳能,2017-03-09,3333.85,2.44
