,code,name,date,count,ratio
0,000038,深大通,2014-03-31,315.00,3.27
1,000078,海王生物,2014-03-31,7920.35,10.82
2,000893,东凌国际,2014-03-31,4478.00,16.48
3,300180,华峰超纤,2014-03-31,30.00,0.19
4,300195,长荣股份,2014-03-31,7927.50,55.62
5,300196,长海股份,2014-03-31,6750.00,56.25
6,300197,铁汉生态,2014-03-31,22724.67,71.96
7,600578,京能电力,2014-03-31,72254.34,15.65
8,600873,梅花生物,2014-03-31,39999.00,12.87
9,000601,韶能股份,2014-03-28,15500.00,14.34
10,002359,齐星铁塔,2014-03-28,7700.00,18.47
11,300242,明家联合,2014-03-28,3.75,0.05
12,000030,富奥股份,2014-03-27,32473.13,25.00
13,000543,皖能电力,2014-03-27,25214.88,23.94
14,002341,新纶科技,2014-03-27,8064.00,21.59
15,600114,东睦股份,2014-03-27,300.00,1.19
16,600343,航天动力,2014-03-27,4800.00,15.04
17,601339,百隆东方,2014-03-27,500.00,0.67
18,300077,国民技术,2014-03-26,7480.00,27.50
19,300192,科斯伍德,2014-03-26,5625.00,51.02
20,300298,三诺生物,2014-03-26,375.00,2.82
21,300302,同有科技,2014-03-26,206.38,3.44
22,002023,海特高新,2014-03-25,4181.00,12.41
23,002567,唐人神,2014-03-25,18679.47,44.39
24,002568,百润股份,2014-03-25,7196.00,44.98
25,300194,福安药业,2014-03-25,10732.65,61.89
26,300335,迪森股份,2014-03-25,407.97,1.95
27,600157,永泰能源,2014-03-25,7255.39,4.11
28,300193,佳士科技,2014-03-24,10587.51,47.80
29,600526,菲达环保,2014-03-24,5364.47,26.37
30,601008,连云港,2014-03-24,5503.58,5.42
31,601601,中国太保,2014-03-24,7841.27,0.86
32,000153,丰原药业,2014-03-21,3680.00,11.79
33,000626,远大控股,2014-03-21,40.50,0.20
34,002362,汉王科技,2014-03-21,8171.89,38.17
35,300304,云意电气,2014-03-21,175.00,1.75
36,002072,凯瑞德,2014-03-20,4500.00,25.57
37,002144,宏达高科,2014-03-20,2542.37,14.38
38,300228,富瑞特装,2014-03-20,11.80,0.09
39,600242,中昌数据,2014-03-20,12.30,0.04
40,601313,江南嘉捷,2014-03-20,394.20,0.98
41,002106,莱宝高科,2014-03-19,9322.00,13.21
42,002339,积成电子,2014-03-19,3489.60,9.21
43,600509,天富能源,2014-03-19,18300.00,20.21
44,002565,顺灏股份,2014-03-18,15872.00,45.56
45,002566,益盛药业,2014-03-18,8578.50,38.88
46,300010,立思辰,2014-03-18,784.74,2.98
47,300173,智慧松德,2014-03-18,8.87,0.08
48,300189,神农基因,2014-03-18,14336.00,56.00
49,600333,长春燃气,2014-03-18,3450.00,6.51
50,600373,中文传媒,2014-03-18,9146.69,13.89
51,600681,百川能源,2014-03-18,18.90,0.07
52,002354,天神娱乐,2014-03-17,1409.38,15.07
53,002370,亚太药业,2014-03-17,2972.03,14.57
54,002371,北方华创,2014-03-17,646.18,1.84
55,300188,美亚柏科,2014-03-17,16000.00,72.13
56,300191,潜能恒信,2014-03-17,22824.00,71.33
57,300296,利亚德,2014-03-17,940.80,6.27
58,601199,江南水务,2014-03-17,15335.97,65.59
59,002136,安纳达,2014-03-14,1318.00,6.13
60,002609,捷顺科技,2014-03-14,12.53,0.07
61,000410,沈阳机床,2014-03-12,104.00,0.14
62,002563,森马服饰,2014-03-12,60000.00,89.55
63,300013,新宁物流,2014-03-12,2045.25,22.73
64,002192,融捷股份,2014-03-11,279.45,1.97
65,002562,兄弟科技,2014-03-11,2338.80,10.96
66,002564,天沃科技,2014-03-11,16319.37,44.12
67,002559,亚威股份,2014-03-10,5442.59,30.92
68,300148,天舟文化,2014-03-10,4.28,0.03
69,300185,通裕重工,2014-03-10,36491.44,40.55
70,300187,永清环保,2014-03-10,14334.00,71.55
71,300219,鸿利智汇,2014-03-10,89.86,0.37
72,600973,宝胜股份,2014-03-10,477.90,1.16
73,601011,宝泰隆,2014-03-10,26239.33,67.80
74,601186,中国铁建,2014-03-10,24500.00,1.99
75,000863,三湘印象,2014-03-07,3887.02,5.26
76,002524,光正集团,2014-03-05,927.16,1.84
77,002695,煌上煌,2014-03-05,500.00,4.04
78,002145,中核钛白,2014-03-04,2799.07,6.83
79,002555,三七互娱,2014-03-03,2490.00,18.58
80,002556,辉隆股份,2014-03-03,18454.98,38.58
81,002557,洽洽食品,2014-03-03,25350.00,75.00
82,002558,世纪游轮,2014-03-03,4424.70,74.37
83,002560,通达股份,2014-03-03,5399.30,38.62
84,002561,徐家汇,2014-03-03,13138.99,31.60
85,600682,南京新百,2014-03-03,43.50,0.12
86,600891,秋林集团,2014-03-03,5697.53,17.50
87,601116,三江购物,2014-03-03,35075.88,85.39
88,601992,金隅股份,2014-03-03,184485.24,43.07
