,code,name,date,count,ratio
0,002421,达实智能,2014-06-30,180.00,0.86
1,002593,日上集团,2014-06-30,13490.00,63.63
2,002595,豪迈科技,2014-06-30,6030.91,30.15
3,300235,方直科技,2014-06-30,4864.01,55.27
4,300236,上海新阳,2014-06-30,6368.00,55.96
5,300237,美晨科技,2014-06-30,7290.00,71.05
6,300315,掌趣科技,2014-06-30,841.10,0.65
7,300334,津膜科技,2014-06-30,112.50,0.43
8,300338,开元仪器,2014-06-30,19.77,0.16
9,600775,南京熊猫,2014-06-30,21960.78,24.03
10,601058,赛轮金宇,2014-06-30,18237.96,40.95
11,000972,中基健康,2014-06-27,10000.00,12.96
12,002391,长青股份,2014-06-26,200.25,0.64
13,600568,中珠医疗,2014-06-26,9020.00,24.63
14,002591,恒大高新,2014-06-25,9100.00,69.32
15,300232,洲明科技,2014-06-25,5628.13,55.51
16,300333,兆日科技,2014-06-25,539.67,4.82
17,600516,方大炭素,2014-06-25,18426.69,10.72
18,002138,顺络电子,2014-06-24,412.50,1.11
19,002226,江南化工,2014-06-24,21255.40,53.37
20,300233,金城医药,2014-06-24,5998.80,49.58
21,601798,蓝科高新,2014-06-24,2126.53,6.00
22,300048,合康新能,2014-06-23,6330.00,18.72
23,300203,聚光科技,2014-06-23,12994.86,29.20
24,300234,开尔新材,2014-06-23,9000.00,75.00
25,300247,乐金健康,2014-06-23,520.31,4.24
26,600187,国中水务,2014-06-23,38756.17,26.62
27,600780,通宝能源,2014-06-23,27356.15,23.86
28,000545,金浦钛业,2014-06-20,4036.25,13.16
29,002034,美欣达,2014-06-20,160.00,1.88
30,300009,安科生物,2014-06-20,219.15,0.76
31,000417,合肥百货,2014-06-18,29.13,0.04
32,002433,太安堂,2014-06-18,18700.00,33.63
33,002453,天马精化,2014-06-18,9130.00,15.98
34,300148,天舟文化,2014-06-18,14869.30,42.25
35,002246,北化股份,2014-06-17,11685.00,28.25
36,002426,胜利精密,2014-06-17,35978.40,44.93
37,600248,延长化建,2014-06-17,12841.50,27.11
38,300229,拓尔思,2014-06-16,13551.36,66.11
39,300230,永利股份,2014-06-16,10434.37,64.60
40,300231,银信科技,2014-06-16,7920.00,66.00
41,300336,新文化,2014-06-16,120.00,0.62
42,600723,首商股份,2014-06-16,33934.87,51.54
43,601567,三星医疗,2014-06-16,26622.00,66.47
44,000932,华菱钢铁,2014-06-13,343.51,0.11
45,002312,三泰控股,2014-06-13,550.82,1.49
46,300145,中金环境,2014-06-13,58.27,0.22
47,000610,西安旅游,2014-06-12,29.41,0.15
48,000688,建新矿业,2014-06-12,320.00,0.28
49,002306,中科云网,2014-06-11,4000.00,5.00
50,002322,理工环科,2014-06-11,363.00,1.29
51,002589,瑞康医药,2014-06-11,5268.43,48.36
52,002675,东诚药业,2014-06-11,3850.20,22.28
53,002587,奥拓电子,2014-06-10,3322.51,30.16
54,002588,史丹利,2014-06-10,19206.17,67.25
55,002590,万安科技,2014-06-10,14639.67,70.97
56,002125,湘潭电化,2014-06-09,540.80,3.89
57,300226,上海钢联,2014-06-09,7482.75,62.36
58,300227,光韵达,2014-06-09,6550.00,47.24
59,300228,富瑞特装,2014-06-09,5174.74,38.26
60,300331,苏大维格,2014-06-09,284.01,3.05
61,600033,福建高速,2014-06-09,140465.25,51.18
62,600315,上海家化,2014-06-09,1118.70,1.66
63,000007,全新好,2014-06-06,2100.00,9.09
64,000547,航天发展,2014-06-06,17379.31,20.82
65,000762,西藏矿业,2014-06-06,1104.26,2.32
66,002232,启明信息,2014-06-06,893.23,2.19
67,002392,北京利尔,2014-06-06,2541.78,4.24
68,300066,三川智慧,2014-06-06,5769.49,23.12
69,300119,瑞普生物,2014-06-06,518.33,1.33
70,002471,中超控股,2014-06-05,27604.20,54.43
71,002527,新时达,2014-06-05,308.85,0.88
72,300302,同有科技,2014-06-05,336.25,5.60
73,600372,中航电子,2014-06-05,85633.39,48.68
74,002009,天奇股份,2014-06-04,9000.00,28.04
75,600751,天海投资,2014-06-04,6070.85,6.80
76,002136,安纳达,2014-06-03,143.20,0.67
77,002215,诺普信,2014-06-03,434.07,0.62
78,002236,大华股份,2014-06-03,2988.66,2.55
79,002325,洪涛股份,2014-06-03,592.20,0.84
80,002584,西陇科学,2014-06-03,12199.80,61.00
81,002586,围海股份,2014-06-03,20064.00,55.11
82,300194,福安药业,2014-06-03,1202.65,4.62
83,300223,北京君正,2014-06-03,4107.04,39.49
84,300224,正海磁材,2014-06-03,16527.60,68.86
85,300225,金力泰,2014-06-03,7571.62,57.95
86,601010,文峰股份,2014-06-03,55500.00,75.08
87,601311,骆驼股份,2014-06-03,53894.32,63.27
88,601789,宁波建工,2014-06-03,2544.00,5.21
