,code,name,date,count,ratio
0,000059,华锦股份,2017-12-31,19946.81,12.47
1,000908,景峰医药,2017-12-31,22896.80,26.03
2,002059,云南旅游,2017-12-31,2197.46,3.01
3,002102,冠福股份,2017-12-31,45775.58,20.94
4,002131,利欧股份,2017-12-31,5606.54,3.49
5,002225,濮耐股份,2017-12-31,4266.48,4.84
6,002446,盛路通信,2017-12-31,962.26,2.15
7,300173,智慧松德,2017-12-31,18104.69,30.89
8,300339,润和软件,2017-12-31,416.40,1.16
9,300410,正业科技,2017-12-31,10125.00,55.90
10,300411,金盾股份,2017-12-31,8414.40,52.59
11,300412,迦南科技,2017-12-31,7590.00,58.55
12,600203,福日电子,2017-12-31,5698.87,12.48
13,600871,石化油服,2017-12-31,922432.77,65.22
14,603017,中衡设计,2017-12-31,12046.74,43.75
15,000748,长城信息,2017-12-30,1273.89,1.56
16,000862,银星能源,2017-12-30,20727.37,38.27
17,002327,富安娜,2017-12-30,50.10,0.06
18,002346,柘中股份,2017-12-30,26655.30,60.36
19,002512,达华智能,2017-12-30,2231.15,2.04
20,002737,葵花药业,2017-12-30,16584.15,56.79
21,002738,中矿资源,2017-12-30,7067.40,36.76
22,600550,保变电气,2017-12-30,16161.62,10.53
23,600651,飞乐音响,2017-12-30,21659.81,21.84
24,600751,天海投资,2017-12-30,60200.67,20.76
25,603636,南威软件,2017-12-30,5740.43,57.40
26,603889,新澳股份,2017-12-30,17947.28,55.20
27,000636,风华高科,2017-12-29,607.76,0.68
28,000687,华讯方舟,2017-12-29,22569.58,29.80
29,002196,方正电机,2017-12-29,1271.10,4.79
30,002346,柘中股份,2017-12-29,9522.24,21.56
31,002555,三七互娱,2017-12-29,44917.69,21.55
32,002736,国信证券,2017-12-29,280000.00,34.15
33,600366,宁波韵升,2017-12-29,557.40,1.00
34,603588,高能环境,2017-12-29,7206.59,21.78
35,002168,深圳惠程,2017-12-28,246.00,0.30
36,002174,游族网络,2017-12-28,297.79,0.35
37,002270,华明装备,2017-12-28,5600.73,11.06
38,600074,保千里,2017-12-28,1160.91,0.48
39,600797,浙大网新,2017-12-28,915.66,1.00
40,300100,双林股份,2017-12-26,11320.22,28.45
41,600066,宇通客车,2017-12-26,31045.50,14.02
42,000555,神州信息,2017-12-25,2831.32,3.08
43,000636,风华高科,2017-12-25,5681.82,6.35
44,000971,高升控股,2017-12-25,102.90,0.20
45,002252,上海莱士,2017-12-25,45623.83,9.19
46,002261,拓维信息,2017-12-25,3809.20,3.43
47,002421,达实智能,2017-12-25,111.90,0.06
48,300159,新研股份,2017-12-25,6182.49,4.15
49,300315,掌趣科技,2017-12-25,5878.42,2.12
50,300390,天华超净,2017-12-25,221.61,0.64
51,600323,瀚蓝环境,2017-12-25,13755.40,17.95
52,600466,蓝光发展,2017-12-25,572.65,0.27
53,002374,丽鹏股份,2017-12-24,18866.45,21.50
54,002171,楚江新材,2017-12-23,760.78,1.71
55,002548,金新农,2017-12-23,2026.93,5.32
56,300349,金卡股份,2017-12-22,2905.07,12.36
57,600155,宝硕股份,2017-12-22,6410.26,5.38
58,600557,康缘药业,2017-12-22,1791.79,2.91
59,000903,云内动力,2017-12-21,7975.46,9.08
60,002554,惠博普,2017-12-21,1200.00,1.12
61,002719,麦趣尔,2017-12-21,7.25,0.07
62,002759,天际股份,2017-12-21,17804.50,39.38
63,300083,劲胜精密,2017-12-21,8571.76,6.02
64,600380,健康元,2017-12-21,88.50,0.06
65,300577,开润股份,2017-12-21,300.75,4.51
66,002017,东信和平,2017-12-20,187.23,0.54
67,300575,中旗股份,2017-12-20,2852.41,38.89
68,300576,容大感光,2017-12-20,954.05,11.93
69,300581,晨曦航空,2017-12-20,440.00,9.74
70,603823,百合花,2017-12-20,2534.32,11.26
71,000607,华媒控股,2017-12-19,52996.64,52.08
72,000889,茂业通信,2017-12-19,17630.52,28.35
73,002624,完美世界,2017-12-19,13066.21,9.94
74,300389,艾比森,2017-12-19,69.48,0.22
75,600084,中葡股份,2017-12-19,12552.30,11.17
76,600759,洲际油气,2017-12-19,67735.47,29.93
77,601000,唐山港,2017-12-19,24038.46,5.27
78,603878,武进不锈,2017-12-19,5042.69,24.96
79,002459,天业通联,2017-12-18,16638.94,42.81
80,002580,圣阳股份,2017-12-18,143.09,0.65
81,300012,华测检测,2017-12-18,1030.44,1.23
82,300040,九洲电气,2017-12-18,230.28,0.66
83,600540,新赛股份,2017-12-18,780.00,1.66
84,600866,*ST星湖,2017-12-18,9500.00,14.72
85,000540,中天城投,2017-12-17,37381.33,7.95
86,002160,常铝股份,2017-12-17,107.50,0.15
87,002280,联络互动,2017-12-17,66856.31,30.71
88,002657,中科金财,2017-12-17,4399.69,13.03
89,600531,豫光金铅,2017-12-17,20449.03,18.76
90,002032,苏泊尔,2017-12-16,209.90,0.33
91,002568,百润股份,2017-12-16,2910.00,3.12
92,002831,裕同科技,2017-12-16,9701.64,24.25
93,600633,浙报传媒,2017-12-16,10198.14,7.83
94,601012,隆基股份,2017-12-16,692.57,0.35
95,002108,沧州明珠,2017-12-15,401.95,0.63
96,002649,博彦科技,2017-12-15,291.24,1.65
97,300207,欣旺达,2017-12-15,870.72,0.67
98,300242,明家联合,2017-12-15,87.77,0.14
99,600258,首旅酒店,2017-12-15,83.34,0.17
100,600426,华鲁恒升,2017-12-15,227.07,0.18
101,601677,明泰铝业,2017-12-15,502.68,0.98
102,603389,亚振家居,2017-12-15,821.05,3.75
103,002354,天神娱乐,2017-12-14,192.50,0.66
104,300026,红日药业,2017-12-14,8435.10,2.80
105,300366,创意信息,2017-12-14,2162.16,8.23
106,603585,苏利股份,2017-12-14,500.00,5.00
107,002829,星网宇达,2017-12-13,1053.87,13.87
108,002830,名雕股份,2017-12-13,325.00,4.88
109,300027,华谊兄弟,2017-12-13,41.75,0.01
110,300571,平治信息,2017-12-13,1298.10,32.45
111,603708,家家悦,2017-12-13,3074.68,8.54
112,600549,厦门钨业,2017-12-12,19500.00,18.03
113,600590,泰豪科技,2017-12-12,224.00,0.34
114,603928,兴业股份,2017-12-12,1237.15,6.14
115,002128,露天煤业,2017-12-11,4615.38,2.82
116,002295,精艺股份,2017-12-11,90.00,0.36
117,002771,真视通,2017-12-11,19.39,0.24
118,300279,和晶科技,2017-12-11,424.24,2.65
119,601226,华电重工,2017-12-11,75000.00,64.94
120,002268,卫士通,2017-12-10,1964.51,4.54
121,300114,中航电测,2017-12-10,8964.03,22.76
122,000546,金圆股份,2017-12-09,27997.36,47.04
123,000656,金科股份,2017-12-09,4312.67,0.81
124,000922,佳电股份,2017-12-09,459.05,0.84
125,002230,科大讯飞,2017-12-09,528.68,0.40
126,002251,步步高,2017-12-09,6793.48,7.86
127,002354,天神娱乐,2017-12-09,1227.70,4.20
128,002681,奋达科技,2017-12-09,334.15,0.27
129,002826,易明医药,2017-12-09,8425.53,44.41
130,002827,高争民爆,2017-12-09,1714.65,9.32
131,300298,三诺生物,2017-12-09,56.28,0.17
132,300340,科恒股份,2017-12-09,288.69,2.45
133,600072,钢构工程,2017-12-09,12089.42,16.42
134,600597,光明乳业,2017-12-09,185.03,0.15
135,601969,海南矿业,2017-12-09,100800.00,54.00
136,002828,贝肯能源,2017-12-08,2871.00,24.50
137,300053,欧比特,2017-12-08,385.94,0.62
138,300247,乐金健康,2017-12-08,1330.00,1.65
139,300573,兴齐眼药,2017-12-08,3463.60,43.30
