,code,name,date,count,ratio
0,002379,*ST鲁丰,2015-11-30,1600.00,1.73
1,300010,立思辰,2015-11-30,203.28,0.30
2,300182,捷成股份,2015-11-30,324.87,0.23
3,600363,联创光电,2015-11-30,2067.00,4.66
4,600870,厦华电子,2015-11-30,15238.09,29.12
5,600985,雷鸣科化,2015-11-30,6845.47,26.04
6,000793,华闻传媒,2015-11-27,2246.69,1.09
7,000861,海印股份,2015-11-27,4.15,0.00
8,000903,云内动力,2015-11-27,10984.13,13.75
9,002276,万马股份,2015-11-27,326.94,0.35
10,300171,东富龙,2015-11-27,30.60,0.05
11,600693,东百集团,2015-11-27,25.17,0.06
12,603166,福达股份,2015-11-27,2154.10,4.97
13,601058,赛轮金宇,2015-11-26,13670.87,13.11
14,000413,东旭光电,2015-11-25,59.60,0.02
15,600610,中毅达,2015-11-25,17181.21,16.04
16,000623,吉林敖东,2015-11-24,1788.88,2.00
17,002470,金正大,2015-11-24,16284.58,10.42
18,002642,荣之联,2015-11-24,700.28,1.75
19,300010,立思辰,2015-11-24,1266.05,1.85
20,002031,巨轮智能,2015-11-23,9823.69,13.40
21,002284,亚太股份,2015-11-23,16347.60,22.17
22,002547,春兴精工,2015-11-23,15997.82,15.81
23,600279,重庆港九,2015-11-23,11988.01,25.95
24,600587,新华医疗,2015-11-23,263.24,0.65
25,600735,新华锦,2015-11-23,6249.61,16.62
26,601599,鹿港文化,2015-11-23,1651.98,4.38
27,002099,海翔药业,2015-11-20,7855.36,10.34
28,002437,誉衡药业,2015-11-20,1142.71,1.56
29,300014,亿纬锂能,2015-11-20,2734.73,6.40
30,300058,蓝色光标,2015-11-20,3346.68,1.73
31,300182,捷成股份,2015-11-20,731.77,0.52
32,600225,天津松江,2015-11-20,55.03,0.06
33,601028,玉龙股份,2015-11-20,8315.08,10.58
34,002143,印纪传媒,2015-11-19,7628.72,6.90
35,300366,创意信息,2015-11-19,4.49,0.04
36,600252,中恒集团,2015-11-19,15485.40,4.46
37,000545,金浦钛业,2015-11-18,18950.66,19.20
38,000599,青岛双星,2015-11-18,10316.14,15.29
39,000889,茂业通信,2015-11-18,10681.40,17.18
40,601231,环旭电子,2015-11-18,15247.60,7.01
41,300170,汉得信息,2015-11-17,553.77,0.67
42,600773,西藏城投,2015-11-17,15350.87,21.05
43,601258,庞大集团,2015-11-17,123711.34,19.09
44,000407,胜利股份,2015-11-16,1654.30,2.14
45,000768,中航飞机,2015-11-16,17621.61,6.37
46,002460,赣锋锂业,2015-11-16,2.40,0.01
47,300026,红日药业,2015-11-16,2270.75,2.49
48,600122,宏图高科,2015-11-16,175.00,0.15
49,000716,黑芝麻,2015-11-13,4618.06,14.50
50,002326,永太科技,2015-11-13,11355.97,14.22
51,002662,京威股份,2015-11-13,1393.00,1.86
52,300108,双龙股份,2015-11-13,9832.13,23.19
53,300263,隆华节能,2015-11-13,164.80,0.37
54,300375,鹏翎股份,2015-11-13,81.18,0.44
55,300385,雪浪环境,2015-11-13,422.77,3.52
56,000705,浙江震元,2015-11-12,920.59,2.76
57,002289,*ST宇顺,2015-11-12,2009.08,10.75
58,002335,科华恒盛,2015-11-12,129.60,0.58
59,002378,章源钨业,2015-11-12,6774.01,7.33
60,300044,赛为智能,2015-11-12,151.55,0.68
61,300292,吴通控股,2015-11-12,585.51,1.84
62,600588,用友网络,2015-11-12,408.84,0.28
63,000928,中钢国际,2015-11-11,12996.67,20.23
64,002504,弘高创意,2015-11-11,2525.64,6.12
65,002640,跨境通,2015-11-11,7296.45,11.48
66,600057,象屿股份,2015-11-11,12348.72,11.92
67,601700,风范股份,2015-11-11,1054.58,0.93
68,603088,宁波精达,2015-11-11,500.00,6.25
69,000671,阳光城,2015-11-10,57117.75,17.52
70,002145,中核钛白,2015-11-10,4007.08,7.48
71,300272,开能环保,2015-11-10,166.25,0.50
72,300291,华录百纳,2015-11-10,4915.31,6.94
73,000540,中天城投,2015-11-09,490.62,0.11
74,000665,湖北广电,2015-11-09,2138.46,3.36
75,002117,东港股份,2015-11-09,151.92,0.42
76,002225,濮耐股份,2015-11-09,1770.92,1.99
77,002411,必康股份,2015-11-09,6500.00,18.66
78,300216,千山药机,2015-11-09,87.16,0.24
79,600170,上海建工,2015-11-09,106506.02,17.92
80,600393,粤泰股份,2015-11-09,1000.00,3.33
