,code,name,date,count,ratio
0,000536,华映科技,2013-03-29,2869.17,4.10
1,002591,恒大高新,2013-03-29,500.00,5.00
2,002667,鞍重股份,2013-03-29,1098.00,16.15
3,300197,铁汉生态,2013-03-29,37.90,0.18
4,300306,远方光电,2013-03-29,707.96,5.90
5,300307,慈星股份,2013-03-29,3470.83,4.33
6,601238,广汽集团,2013-03-29,31735.39,4.93
7,002376,新北洋,2013-03-28,11308.63,37.70
8,300063,天龙集团,2013-03-28,7138.43,71.03
9,300193,佳士科技,2013-03-28,2000.54,9.03
10,600458,时代新材,2013-03-28,3638.06,7.03
11,001696,宗申动力,2013-03-27,16544.12,13.94
12,002665,首航节能,2013-03-27,2818.00,21.13
13,002666,德联集团,2013-03-27,1731.31,10.82
14,300034,钢研高纳,2013-03-27,20357.92,96.03
15,300065,海兰信,2013-03-27,3313.07,31.48
16,600125,铁龙物流,2013-03-27,14935.81,11.44
17,002375,亚厦股份,2013-03-26,838.35,1.32
18,300032,金龙机电,2013-03-26,8155.00,57.15
19,300033,同花顺,2013-03-26,4838.40,36.00
20,300064,豫金刚石,2013-03-26,30760.00,50.59
21,300066,三川智慧,2013-03-26,5452.71,34.95
22,002215,诺普信,2013-03-25,160.00,0.44
23,002377,国创高新,2013-03-25,12800.00,59.81
24,300010,立思辰,2013-03-25,7100.24,27.22
25,300030,阳普医疗,2013-03-25,3440.40,23.25
26,300035,中科电气,2013-03-25,5345.93,44.58
27,300217,东方电热,2013-03-25,31.24,0.16
28,300232,洲明科技,2013-03-25,281.39,2.79
29,600261,阳光照明,2013-03-25,8340.00,12.92
30,600841,上柴股份,2013-03-25,7088.00,8.16
31,002138,顺络电子,2013-03-22,817.54,2.60
32,300031,宝通科技,2013-03-22,3035.03,20.23
33,300061,康耐特,2013-03-22,6300.72,65.63
34,300169,天晟新材,2013-03-21,280.00,1.00
35,600863,内蒙华电,2013-03-21,60000.00,23.24
36,000030,富奥股份,2013-03-20,317.00,1.10
37,300065,海兰信,2013-03-20,190.00,1.80
38,300300,汉鼎宇佑,2013-03-20,585.00,6.72
39,600703,三安光电,2013-03-20,7220.07,5.00
40,002370,亚太药业,2013-03-19,703.80,3.45
41,300059,东方财富,2013-03-19,11700.76,34.82
42,300062,中能电气,2013-03-19,10991.88,70.96
43,300299,富春通信,2013-03-19,1228.99,18.34
44,300303,聚飞光电,2013-03-19,4238.78,31.17
45,000685,中山公用,2013-03-18,11.60,0.01
46,002354,天神娱乐,2013-03-18,1409.38,15.07
47,002369,卓翼科技,2013-03-18,12757.24,53.15
48,002371,北方华创,2013-03-18,9451.20,53.67
49,002372,伟星新材,2013-03-18,19000.00,74.98
50,002373,千方科技,2013-03-18,1825.34,26.64
51,002374,丽鹏股份,2013-03-18,4320.00,40.62
52,002660,茂硕电源,2013-03-18,3596.00,36.40
53,002661,克明面业,2013-03-18,90.00,1.08
54,002663,普邦股份,2013-03-18,8640.00,30.91
55,002664,信质电机,2013-03-18,1903.00,14.27
56,300053,欧比特,2013-03-18,6986.70,34.93
57,300219,鸿利智汇,2013-03-18,1550.27,6.32
58,300295,三六五网,2013-03-18,1130.86,21.20
59,300297,蓝盾股份,2013-03-18,3202.62,32.68
60,600059,古越龙山,2013-03-18,3086.96,4.86
61,000877,天山股份,2013-03-15,583.20,0.66
62,600682,南京新百,2013-03-15,9.90,0.03
63,601233,桐昆股份,2013-03-15,8360.00,8.68
64,601766,中国中车,2013-03-15,60089.63,4.35
65,000652,泰达股份,2013-03-14,42.09,0.03
66,600681,百川能源,2013-03-13,1031.52,4.10
67,601377,兴业证券,2013-03-13,7813.00,3.55
68,002366,台海核电,2013-03-12,4634.69,34.72
69,002367,康力电梯,2013-03-12,18519.30,48.65
70,002368,太极股份,2013-03-12,10989.41,46.35
71,600738,兰州民百,2013-03-12,4094.62,15.58
72,601799,星宇股份,2013-03-12,886.00,3.70
73,002659,中泰桥梁,2013-03-11,3370.00,21.67
74,300187,永清环保,2013-03-11,160.00,1.20
75,601800,中国交建,2013-03-11,18518.40,1.15
76,000541,佛山照明,2013-03-08,122.83,0.13
77,300056,三维丝,2013-03-08,235.04,2.51
78,300079,数码视讯,2013-03-08,676.86,2.01
79,300294,博雅生物,2013-03-08,1286.42,16.97
80,002188,巴士在线,2013-03-06,800.00,5.13
81,600157,永泰能源,2013-03-06,37120.00,21.00
82,600778,友好集团,2013-03-06,55.35,0.18
83,002363,隆基机械,2013-03-05,6750.00,56.25
84,002365,永安药业,2013-03-05,5233.15,27.98
85,300166,东方国信,2013-03-05,418.95,3.45
86,300232,洲明科技,2013-03-05,722.22,7.15
87,000778,新兴铸管,2013-03-04,56366.27,29.40
88,002360,同德化工,2013-03-04,3012.00,25.10
89,002361,神剑股份,2013-03-04,5640.00,35.25
90,002362,汉王科技,2013-03-04,7920.65,36.99
91,002521,齐峰新材,2013-03-04,452.03,2.19
92,600858,银座股份,2013-03-04,4337.97,8.34
93,002387,黑牛食品,2013-03-01,58.30,0.18
94,300292,吴通控股,2013-03-01,400.00,6.00
95,600409,三友化工,2013-03-01,26101.50,14.11
96,600676,交运股份,2013-03-01,5074.51,5.88
97,600891,秋林集团,2013-03-01,1627.64,5.00
