,code,name,date,count,ratio
0,002340,格林美,2015-05-29,18912.83,15.75
1,002647,宏磊股份,2015-05-29,4702.78,21.42
2,600490,鹏欣资源,2015-05-29,63750.00,43.10
3,603128,华贸物流,2015-05-29,24000.00,60.00
4,000893,东凌国际,2015-05-28,150.00,0.37
5,002521,齐峰新材,2015-05-28,244.20,0.58
6,300002,神州泰岳,2015-05-28,1090.25,0.82
7,300014,亿纬锂能,2015-05-28,16.50,0.04
8,300027,华谊兄弟,2015-05-28,1272.00,1.02
9,300312,邦讯技术,2015-05-28,5863.20,36.64
10,002496,辉丰股份,2015-05-27,245.33,0.62
11,002676,顺威股份,2015-05-27,11587.15,72.42
12,300058,蓝色光标,2015-05-27,561.09,0.58
13,300227,光韵达,2015-05-27,186.40,1.34
14,300319,麦捷科技,2015-05-27,951.00,6.85
15,600894,广日股份,2015-05-27,7142.86,8.31
16,600999,招商证券,2015-05-27,14200.00,2.44
17,000687,华讯方舟,2015-05-26,5556.89,7.34
18,002659,中泰桥梁,2015-05-26,16560.00,53.25
19,000539,粤电力A,2015-05-25,56.64,0.01
20,002616,长青集团,2015-05-25,100.65,0.29
21,300318,博晖创新,2015-05-25,9935.87,60.64
22,300321,同大股份,2015-05-25,2637.69,59.41
23,600337,美克家居,2015-05-25,406.50,0.63
24,000736,中房地产,2015-05-22,1048.83,3.53
25,000965,天保基建,2015-05-22,31660.00,31.38
26,002314,南山控股,2015-05-22,22.54,0.04
27,002377,国创高新,2015-05-22,405.60,0.93
28,300009,安科生物,2015-05-22,277.30,0.73
29,600051,宁波联合,2015-05-22,339.20,1.09
30,600568,中珠医疗,2015-05-22,233.02,0.46
31,300195,长荣股份,2015-05-21,2085.33,6.12
32,603366,日出东方,2015-05-21,25860.00,64.65
33,002337,赛象科技,2015-05-20,565.58,0.95
34,002524,光正集团,2015-05-20,438.87,0.87
35,300104,乐视网,2015-05-19,2884.16,1.56
36,300312,邦讯技术,2015-05-19,2776.80,17.35
37,603002,宏昌电子,2015-05-19,21000.00,52.50
38,000697,炼石有色,2015-05-18,17197.74,30.73
39,002032,苏泊尔,2015-05-18,12699.54,20.07
40,002057,中钢天源,2015-05-18,1099.12,5.51
41,002174,游族网络,2015-05-18,523.47,1.90
42,002288,超华科技,2015-05-18,472.15,1.01
43,002498,汉缆股份,2015-05-18,1566.00,1.46
44,002215,诺普信,2015-05-15,411.25,0.58
45,300016,北陆药业,2015-05-15,111.52,0.36
46,300170,汉得信息,2015-05-15,316.11,0.58
47,600640,号百控股,2015-05-15,32895.83,61.45
48,601288,农业银行,2015-05-15,989176.47,3.05
49,000935,四川双马,2015-05-14,13050.97,17.09
50,002004,华邦健康,2015-05-14,1586.13,2.10
51,300026,红日药业,2015-05-14,476.88,0.78
52,300104,乐视网,2015-05-14,1065.27,0.58
53,300355,蒙草生态,2015-05-14,508.89,1.16
54,000563,陕国投A,2015-05-13,46200.00,38.04
55,002195,二三四五,2015-05-13,7597.84,8.72
56,300157,恒泰艾普,2015-05-13,1500.86,2.51
57,601233,桐昆股份,2015-05-13,432.93,0.45
58,002325,洪涛股份,2015-05-12,33.30,0.04
59,300049,福瑞股份,2015-05-12,142.02,1.09
60,300317,珈伟股份,2015-05-12,7430.32,53.07
61,600198,大唐电信,2015-05-12,3077.42,3.49
62,002049,紫光国芯,2015-05-11,28100.61,46.31
63,002364,中恒电气,2015-05-11,260.20,1.00
64,002404,嘉欣丝绸,2015-05-11,7020.00,26.97
65,300170,汉得信息,2015-05-11,837.29,1.52
66,300315,掌趣科技,2015-05-11,45650.75,35.18
67,300316,晶盛机电,2015-05-11,56250.41,63.91
68,600138,中青旅,2015-05-11,7969.32,11.01
69,600565,迪马股份,2015-05-11,31278.04,13.33
70,600855,航天长峰,2015-05-11,25.00,0.07
71,000779,三毛派神,2015-05-08,2631.82,14.12
72,300066,三川智慧,2015-05-08,83.52,0.21
73,300286,安科瑞,2015-05-08,97.50,0.68
74,300314,戴维医疗,2015-05-08,11520.00,72.00
75,300362,天翔环境,2015-05-08,2047.28,19.93
76,600298,安琪酵母,2015-05-08,440.40,1.34
77,600305,恒顺醋业,2015-05-08,4706.90,15.62
78,603333,明星电缆,2015-05-08,32550.00,62.60
79,000100,TCL集团,2015-05-07,79277.10,6.50
80,000517,荣安地产,2015-05-07,1001.58,0.94
81,002071,长城影视,2015-05-07,15129.46,28.79
82,002108,沧州明珠,2015-05-07,388.00,1.07
83,002674,兴业科技,2015-05-07,11620.80,47.93
84,000697,炼石有色,2015-05-06,5402.00,9.65
85,000831,*ST五稀,2015-05-06,115.68,0.12
86,300315,掌趣科技,2015-05-06,2351.35,1.81
87,002526,山东矿机,2015-05-04,15797.95,29.58
88,002673,西部证券,2015-05-04,46238.88,33.08
89,300144,宋城演艺,2015-05-04,65.18,0.12
90,300270,中威电子,2015-05-04,107.70,0.87
91,603123,翠微股份,2015-05-04,19554.00,37.31
