,code,name,date,count,ratio
0,002276,万马股份,2015-02-27,660.00,0.70
1,002245,澳洋顺昌,2015-02-26,410.00,0.93
2,002554,惠博普,2015-02-26,21949.65,48.18
3,300315,掌趣科技,2015-02-26,4437.46,3.42
4,600499,科达洁能,2015-02-26,523.80,0.75
5,002033,丽江旅游,2015-02-25,6884.38,24.43
6,002252,上海莱士,2015-02-25,936.52,0.69
7,002352,顺丰控股,2015-02-25,10.61,0.14
8,002549,凯美特气,2015-02-25,26730.00,66.00
9,002560,通达股份,2015-02-25,3147.03,22.51
10,002654,万润科技,2015-02-25,10476.00,59.52
11,002715,登云股份,2015-02-25,3021.29,32.84
12,002717,岭南园林,2015-02-25,4963.42,30.48
13,600196,复星医药,2015-02-25,122.23,0.05
14,601231,环旭电子,2015-02-25,90492.38,83.18
15,601929,吉视传媒,2015-02-25,60166.94,40.99
16,000572,海马汽车,2015-02-17,9.78,0.01
17,000709,河钢股份,2015-02-17,240794.89,22.68
18,002353,杰瑞股份,2015-02-17,6430.41,6.70
19,002655,共达电声,2015-02-17,16038.00,44.55
20,300278,华昌达,2015-02-17,9470.00,34.75
21,300289,利德曼,2015-02-17,9216.00,58.45
22,600409,三友化工,2015-02-17,18066.65,9.76
23,000582,北部湾港,2015-02-16,37.86,0.05
24,002081,金螳螂,2015-02-16,5344.31,3.03
25,300178,腾邦国际,2015-02-16,8050.00,32.90
26,300290,荣科科技,2015-02-16,7853.34,57.75
27,601515,东风股份,2015-02-16,94270.00,84.78
28,002453,天马精化,2015-02-13,2912.30,5.10
29,002467,二六三,2015-02-13,66.60,0.14
30,000555,神州信息,2015-02-12,2647.83,5.77
31,000681,视觉中国,2015-02-12,5498.40,8.21
32,002529,海源机械,2015-02-12,391.74,2.45
33,300049,福瑞股份,2015-02-12,195.40,1.50
34,600346,恒力股份,2015-02-12,4934.21,16.99
35,600566,济川药业,2015-02-12,3243.00,4.15
36,000401,冀东水泥,2015-02-11,13475.23,10.00
37,300051,三五互联,2015-02-11,130.77,0.41
38,000912,泸天化,2015-02-10,31785.00,54.33
39,000958,东方能源,2015-02-10,3100.00,6.41
40,300359,全通教育,2015-02-10,1992.91,20.50
41,600721,*ST百花,2015-02-10,12783.46,51.44
42,603005,晶方科技,2015-02-10,4968.97,21.92
43,000622,*ST恒立,2015-02-09,977.20,2.30
44,000709,河钢股份,2015-02-09,126615.40,11.92
45,002063,远光软件,2015-02-09,361.69,0.78
46,300291,华录百纳,2015-02-09,11880.00,30.18
47,600594,益佰制药,2015-02-09,232.14,0.59
48,000886,海南高速,2015-02-06,177.11,0.18
49,002195,二三四五,2015-02-06,501.93,1.44
50,002609,捷顺科技,2015-02-06,17.16,0.06
51,600807,天业股份,2015-02-06,1200.00,2.21
52,002351,漫步者,2015-02-05,3201.00,10.89
53,002644,佛慈制药,2015-02-05,12997.60,73.14
54,300221,银禧科技,2015-02-05,2812.50,13.95
55,300287,飞利信,2015-02-05,12954.00,47.21
56,300088,长信科技,2015-02-04,582.06,1.13
57,600397,安源煤业,2015-02-04,34462.69,34.81
58,300378,鼎捷软件,2015-02-03,32.70,0.21
59,300146,汤臣倍健,2015-02-02,1166.47,1.77
60,300369,绿盟科技,2015-02-02,541.41,4.00
