,code,name,date,count,ratio
0,002059,云南旅游,2012-10-31,13444.00,62.53
1,300022,吉峰农机,2012-10-31,7660.24,21.43
2,300146,汤臣倍健,2012-10-31,183.99,0.84
3,300002,神州泰岳,2012-10-30,6324.48,16.68
4,300005,探路者,2012-10-30,2187.09,6.20
5,300006,莱美药业,2012-10-30,3246.72,17.74
6,300007,汉威电子,2012-10-30,1056.16,8.95
7,300011,鼎汉技术,2012-10-30,2678.40,17.38
8,300015,爱尔眼科,2012-10-30,3744.00,8.76
9,300016,北陆药业,2012-10-30,3977.16,26.04
10,300017,网宿科技,2012-10-30,1045.50,6.78
11,300018,中元股份,2012-10-30,4806.00,36.97
12,300019,硅宝科技,2012-10-30,760.00,7.45
13,300023,宝德股份,2012-10-30,1485.00,16.50
14,300024,机器人,2012-10-30,496.68,1.67
15,300026,红日药业,2012-10-30,8127.83,35.88
16,600307,酒钢宏兴,2012-10-30,234415.74,57.29
17,600615,丰华股份,2012-10-30,33.13,0.18
18,000918,嘉凯城,2012-10-29,119149.76,66.04
19,002624,完美世界,2012-10-29,3750.00,18.75
20,002626,金达威,2012-10-29,7099.67,39.44
21,300141,和顺电气,2012-10-29,304.00,2.75
22,300203,聚光科技,2012-10-29,2322.16,5.22
23,300273,和佳股份,2012-10-29,6075.00,30.37
24,600149,廊坊发展,2012-10-29,500.00,1.31
25,600225,天津松江,2012-10-29,37375.47,59.67
26,600617,国新能源,2012-10-29,1200.00,7.18
27,002266,浙富控股,2012-10-26,645.00,1.08
28,300271,华宇软件,2012-10-26,5530.08,37.36
29,000888,峨眉山A,2012-10-25,5224.11,22.21
30,002118,紫鑫药业,2012-10-24,25147.50,49.02
31,300192,科斯伍德,2012-10-24,750.00,6.80
32,000425,徐工机械,2012-10-23,101611.09,49.26
33,000961,中南建设,2012-10-22,71704.42,61.40
34,002299,圣农发展,2012-10-22,53428.52,58.66
35,002300,太阳电缆,2012-10-22,18348.27,60.86
36,002301,齐心集团,2012-10-22,22300.00,57.99
37,600077,宋都股份,2012-10-22,15108.37,14.07
38,300129,泰胜风能,2012-10-19,334.76,1.03
39,002276,万马股份,2012-10-18,4500.00,5.79
40,002367,康力电梯,2012-10-18,543.15,1.43
41,002622,融钰集团,2012-10-18,428.00,2.85
42,601669,中国电建,2012-10-18,300.00,0.03
43,002045,国光电器,2012-10-17,1944.00,4.66
44,300156,神雾环保,2012-10-17,889.39,3.08
45,000069,华侨城A,2012-10-15,3883.35,0.53
46,002623,亚玛顿,2012-10-15,3600.00,22.50
47,300125,易世达,2012-10-15,1100.00,9.32
48,601888,中国国旅,2012-10-15,66000.00,75.00
49,000732,泰禾集团,2012-10-12,2000.00,1.97
50,300269,联建光电,2012-10-12,1403.79,19.08
51,300270,中威电子,2012-10-12,949.73,15.83
52,600712,南宁百货,2012-10-12,12800.00,23.50
53,002044,美年健康,2012-10-11,684.80,3.05
54,000868,安凯客车,2012-10-08,9000.00,12.78
55,002295,精艺股份,2012-10-08,7609.50,35.93
56,002296,辉煌科技,2012-10-08,11791.20,66.34
57,002297,博云新材,2012-10-08,993.80,4.64
58,002298,中电鑫龙,2012-10-08,17160.65,41.97
59,002619,巨龙管业,2012-10-08,2985.45,24.56
60,002620,瑞和股份,2012-10-08,2700.36,22.50
61,300123,太阳鸟,2012-10-08,1039.06,7.47
62,300138,晨光生物,2012-10-08,700.00,3.90
63,300164,通源石油,2012-10-08,1440.00,9.09
64,300216,千山药机,2012-10-08,250.00,1.87
65,600139,西部资源,2012-10-08,3217.57,4.86
66,601996,丰林集团,2012-10-08,7895.40,16.84
