,code,name,date,count,ratio
0,000017,深中华A,2012-06-29,2756.74,5.00
1,000564,供销大集,2012-06-29,6.86,0.02
2,002667,鞍重股份,2012-06-29,340.00,5.00
3,300028,金亚科技,2012-06-29,1620.00,6.12
4,300082,奥克股份,2012-06-29,1440.00,5.56
5,300111,向日葵,2012-06-29,696.39,1.37
6,300235,方直科技,2012-06-29,538.00,12.23
7,300237,美晨科技,2012-06-29,220.00,3.86
8,300305,裕兴股份,2012-06-29,400.00,5.00
9,300306,远方光电,2012-06-29,300.00,5.00
10,300307,慈星股份,2012-06-29,1200.00,2.99
11,600289,亿阳信通,2012-06-29,422.50,0.73
12,000012,南玻A,2012-06-28,1813.05,0.87
13,002595,豪迈科技,2012-06-28,2086.74,10.43
14,600478,科力远,2012-06-28,5346.53,16.98
15,600839,四川长虹,2012-06-28,72.42,0.02
16,000529,广弘控股,2012-06-27,1120.65,1.92
17,002665,首航节能,2012-06-27,660.00,4.95
18,002666,德联集团,2012-06-27,800.00,5.00
19,000417,合肥百货,2012-06-26,4020.00,7.73
20,300065,海兰信,2012-06-26,380.00,3.61
21,002161,远望谷,2012-06-25,7207.74,9.74
22,002256,兆新股份,2012-06-25,12261.60,39.15
23,300001,特锐德,2012-06-25,750.00,3.74
24,300071,华谊嘉信,2012-06-25,1426.58,9.19
25,300232,洲明科技,2012-06-25,386.96,3.83
26,300233,金城医药,2012-06-25,2798.40,23.13
27,300304,云意电气,2012-06-25,500.00,5.00
28,600115,东方航空,2012-06-25,28888.89,2.56
29,601798,蓝科高新,2012-06-25,3600.00,11.25
30,300301,长方集团,2012-06-21,536.00,4.96
31,300302,同有科技,2012-06-21,300.00,5.00
32,300069,金利华电,2012-06-20,21.71,0.28
33,600229,城市传媒,2012-06-20,2066.00,5.22
34,600280,中央商场,2012-06-20,882.82,6.15
35,000725,京东方A,2012-06-19,150000.00,11.09
36,300034,钢研高纳,2012-06-19,630.00,2.97
37,300298,三诺生物,2012-06-19,440.00,5.00
38,300299,富春通信,2012-06-19,339.00,5.06
39,300300,汉鼎宇佑,2012-06-19,440.00,5.06
40,300303,聚飞光电,2012-06-19,400.00,5.00
41,000631,顺发恒业,2012-06-18,80359.60,76.86
42,000899,赣能股份,2012-06-18,2425.04,3.75
43,002660,茂硕电源,2012-06-18,485.00,5.00
44,002661,克明面业,2012-06-18,412.00,4.96
45,002663,普邦股份,2012-06-18,869.00,4.98
46,002664,信质电机,2012-06-18,660.00,4.95
47,600999,招商证券,2012-06-18,3870.42,0.83
48,300229,拓尔思,2012-06-15,1748.64,8.57
49,300230,永利股份,2012-06-15,703.71,7.84
50,300231,银信科技,2012-06-15,360.00,9.00
51,300295,三六五网,2012-06-15,265.00,4.97
52,300296,利亚德,2012-06-15,500.00,5.00
53,300297,蓝盾股份,2012-06-15,480.00,4.90
54,601099,太平洋,2012-06-15,1900.12,1.26
55,601567,三星医疗,2012-06-15,2252.00,8.43
56,000793,华闻传媒,2012-06-13,26720.56,19.65
57,600497,驰宏锌锗,2012-06-12,561.14,0.43
58,002042,华孚色纺,2012-06-11,48207.04,57.87
59,002125,湘潭电化,2012-06-11,817.66,9.40
60,002587,奥拓电子,2012-06-11,3744.22,44.57
61,002588,史丹利,2012-06-11,1310.40,7.75
62,002589,瑞康医药,2012-06-11,1731.57,18.46
63,002590,万安科技,2012-06-11,488.43,4.03
64,002658,雪迪龙,2012-06-11,687.60,5.00
65,002659,中泰桥梁,2012-06-11,780.00,5.02
66,002662,京威股份,2012-06-11,1500.00,5.00
67,300103,达刚路机,2012-06-11,32.40,0.15
68,600728,佳都科技,2012-06-11,4872.00,15.00
69,601800,中国交建,2012-06-11,32738.99,2.02
70,000988,华工科技,2012-06-08,3795.05,8.52
71,300226,上海钢联,2012-06-08,988.00,12.35
72,300227,光韵达,2012-06-08,310.00,4.63
73,300228,富瑞特装,2012-06-08,2391.00,35.69
74,300293,蓝英装备,2012-06-08,300.00,5.00
75,300294,博雅生物,2012-06-08,379.03,5.00
76,000610,西安旅游,2012-06-07,47.09,0.24
77,000955,欣龙控股,2012-06-06,4645.13,11.22
78,300221,银禧科技,2012-06-06,375.00,1.88
79,002495,佳隆股份,2012-06-05,900.00,4.77
80,002251,步步高,2012-06-04,18384.57,68.00
81,002299,圣农发展,2012-06-04,9090.00,9.98
82,002584,西陇科学,2012-06-04,2243.21,11.22
83,002586,围海股份,2012-06-04,960.00,8.97
84,601010,文峰股份,2012-06-04,1280.00,2.60
85,601311,骆驼股份,2012-06-04,13333.11,15.86
86,002325,洪涛股份,2012-06-01,315.00,0.68
87,300014,亿纬锂能,2012-06-01,91.31,0.46
