,code,name,date,count,ratio
0,000063,中兴通讯,2010-02-26,70.96,0.04
1,600650,锦江投资,2010-02-26,15742.55,28.54
2,000601,韶能股份,2010-02-25,4400.00,4.75
3,000887,中鼎股份,2010-02-25,4800.00,11.28
4,000999,华润三九,2010-02-25,891.50,0.91
5,002114,罗平锌电,2010-02-24,11230.56,61.09
6,601169,北京银行,2010-02-24,26.06,0.00
7,002115,三维通信,2010-02-22,6313.50,47.08
8,002122,天马股份,2010-02-22,5000.00,8.42
9,002192,融捷股份,2010-02-22,1170.33,9.64
10,002194,武汉凡谷,2010-02-22,202.80,0.36
11,600223,鲁商置业,2010-02-22,885.93,0.89
12,600477,杭萧钢构,2010-02-22,1678.08,5.21
13,600499,科达洁能,2010-02-22,669.50,1.48
14,600549,厦门钨业,2010-02-22,861.25,1.26
15,600592,龙溪股份,2010-02-22,9416.64,31.39
16,600999,招商证券,2010-02-22,7170.91,2.00
17,000401,冀东水泥,2010-02-12,1.47,0.00
18,002183,怡亚通,2010-02-12,6525.61,17.60
19,600356,恒丰纸业,2010-02-12,5300.00,27.46
20,600836,界龙实业,2010-02-12,540.00,1.72
21,002306,中科云网,2010-02-11,999.98,5.00
22,002307,北新路桥,2010-02-11,950.00,5.01
23,600495,晋西车轴,2010-02-11,4810.00,28.65
24,000532,力合股份,2010-02-10,2621.23,7.60
25,000592,平潭发展,2010-02-10,5951.27,10.28
26,000656,金科股份,2010-02-10,847.15,3.39
27,000806,银河生物,2010-02-10,701.45,1.00
28,000837,秦川机床,2010-02-10,9293.53,26.65
29,600212,江泉实业,2010-02-10,200.00,0.39
30,600242,中昌数据,2010-02-10,870.15,5.00
31,600985,雷鸣科化,2010-02-09,450.00,5.00
32,002112,三变科技,2010-02-08,2865.93,25.59
33,002167,东方锆业,2010-02-08,286.66,3.19
34,002200,云投生态,2010-02-08,936.00,6.19
35,002304,洋河股份,2010-02-08,899.97,2.00
36,002305,南国置业,2010-02-08,959.99,2.00
37,600612,老凤祥,2010-02-08,1384.79,5.00
38,000009,中国宝安,2010-02-05,115.59,0.11
39,002210,飞马国际,2010-02-05,720.00,3.53
40,600077,宋都股份,2010-02-05,691.56,4.35
41,600119,长江投资,2010-02-05,5000.00,16.27
42,600266,北京城建,2010-02-05,2000.00,2.70
43,601166,兴业银行,2010-02-05,102000.00,20.40
44,000767,漳泽电力,2010-02-04,8008.50,6.05
45,600141,兴发集团,2010-02-04,720.00,2.38
46,002302,西部建设,2010-02-03,699.99,5.00
47,002303,美盈森,2010-02-03,899.99,5.03
48,300021,大禹节水,2010-02-03,360.00,5.17
49,600778,友好集团,2010-02-03,116.23,0.37
50,000514,渝开发,2010-02-02,40472.90,63.84
51,000557,西部创业,2010-02-02,375.47,0.55
52,300016,北陆药业,2010-02-02,340.00,5.01
53,000736,中房地产,2010-02-01,5720.38,19.25
54,300001,特锐德,2010-02-01,672.00,5.03
55,300002,神州泰岳,2010-02-01,632.00,5.00
56,300003,乐普医疗,2010-02-01,820.00,2.02
57,300004,南风股份,2010-02-01,480.00,5.11
58,300005,探路者,2010-02-01,340.00,5.08
59,300006,莱美药业,2010-02-01,460.00,5.03
60,300007,汉威电子,2010-02-01,300.00,5.08
61,300008,天海防务,2010-02-01,252.00,5.00
62,300009,安科生物,2010-02-01,420.00,5.00
63,300010,立思辰,2010-02-01,530.00,5.04
64,300011,鼎汉技术,2010-02-01,260.00,5.06
65,300012,华测检测,2010-02-01,420.00,5.14
66,300013,新宁物流,2010-02-01,300.00,5.00
67,300014,亿纬锂能,2010-02-01,440.00,5.00
68,300015,爱尔眼科,2010-02-01,670.00,5.02
69,300017,网宿科技,2010-02-01,460.00,5.07
70,300018,中元股份,2010-02-01,327.00,5.03
71,300019,硅宝科技,2010-02-01,260.00,5.10
72,300020,银江股份,2010-02-01,400.00,5.00
73,300022,吉峰农机,2010-02-01,448.00,5.01
74,300023,宝德股份,2010-02-01,300.00,5.00
75,300024,机器人,2010-02-01,310.00,5.04
76,300025,华星创业,2010-02-01,200.00,5.00
77,300026,红日药业,2010-02-01,251.80,5.00
78,300027,华谊兄弟,2010-02-01,840.00,5.00
79,300028,金亚科技,2010-02-01,740.00,5.03
80,600158,中体产业,2010-02-01,2615.19,3.26
