,code,name,date,count,ratio
0,300138,晨光生物,2014-10-31,15.47,0.09
1,300190,维尔利,2014-10-31,9040.90,51.94
2,600168,武汉控股,2014-10-31,12773.11,18.00
3,000623,吉林敖东,2014-10-30,1788.88,2.00
4,002674,兴业科技,2014-10-30,57.20,0.24
5,300054,鼎龙股份,2014-10-30,435.00,0.99
6,600149,廊坊发展,2014-10-30,5005.00,13.17
7,002618,丹邦科技,2014-10-29,2264.00,12.40
8,300130,新国都,2014-10-29,3807.00,33.31
9,600880,博瑞传播,2014-10-29,7085.12,6.48
10,601100,恒立液压,2014-10-29,8977.50,14.25
11,002322,理工环科,2014-10-28,30.00,0.11
12,002624,完美世界,2014-10-28,11250.00,56.25
13,300090,盛运环保,2014-10-28,1440.99,2.72
14,000156,华数传媒,2014-10-27,249.90,0.22
15,300271,华宇软件,2014-10-27,5569.92,37.38
16,300273,和佳股份,2014-10-27,25525.50,44.62
17,600859,王府井,2014-10-27,4512.62,9.75
18,300255,常山药业,2014-10-24,126.84,0.67
19,600077,宋都股份,2014-10-22,60433.50,55.40
20,002276,万马股份,2014-10-20,1188.00,1.26
21,002331,皖通科技,2014-10-20,2001.71,8.23
22,002367,康力电梯,2014-10-20,1432.20,1.94
23,002518,科士达,2014-10-20,287.00,0.97
24,002622,融钰集团,2014-10-20,10772.00,71.81
25,300006,莱美药业,2014-10-20,438.20,2.17
26,300236,上海新阳,2014-10-20,904.57,7.87
27,601669,中国电建,2014-10-20,29700.00,3.09
28,000782,美达股份,2014-10-16,5181.82,9.81
29,600133,东湖高新,2014-10-16,4188.30,6.60
30,600195,中牧股份,2014-10-16,3980.00,9.26
31,600482,中国动力,2014-10-16,6334.20,11.81
32,601777,力帆股份,2014-10-16,2269.80,2.25
33,002035,华帝股份,2014-10-15,1370.12,3.82
34,600094,大名城,2014-10-15,111345.88,55.35
35,002297,博云新材,2014-10-14,355.80,0.89
36,000567,海德股份,2014-10-13,1867.31,12.35
37,002623,亚玛顿,2014-10-13,8400.00,52.50
38,300269,联建光电,2014-10-13,4183.82,24.16
39,300270,中威电子,2014-10-13,7100.55,57.44
40,600405,动力源,2014-10-13,4257.51,10.04
41,000021,深科技,2014-10-10,15198.16,10.33
42,002527,新时达,2014-10-10,13272.55,33.75
43,300178,腾邦国际,2014-10-10,212.00,0.87
44,300272,开能环保,2014-10-10,128.58,0.50
45,600583,海油工程,2014-10-10,15957.42,3.61
46,600597,光明乳业,2014-10-10,191.59,0.16
47,600847,万里股份,2014-10-10,4450.49,28.26
