,code,name,date,count,ratio
0,000581,威孚高科,2012-04-27,2836.38,4.17
1,002392,北京利尔,2012-04-27,1196.95,2.22
2,300137,先河环保,2012-04-27,1277.58,8.19
3,600781,辅仁药业,2012-04-27,5426.86,30.56
4,300208,恒顺众昇,2012-04-26,1640.00,23.43
5,300210,森远股份,2012-04-26,279.25,3.73
6,000592,平潭发展,2012-04-25,22.36,0.03
7,002225,濮耐股份,2012-04-25,37429.18,51.24
8,300006,莱美药业,2012-04-25,654.08,3.57
9,000598,兴蓉环境,2012-04-24,22951.16,19.90
10,002273,水晶光电,2012-04-24,73.25,0.59
11,300207,欣旺达,2012-04-24,1255.25,6.68
12,000668,荣丰控股,2012-04-23,5768.07,39.28
13,000685,中山公用,2012-04-23,27778.94,46.38
14,002573,清新环境,2012-04-23,7126.00,24.07
15,002574,明牌珠宝,2012-04-23,1462.01,6.09
16,300070,碧水源,2012-04-23,6037.90,18.67
17,300205,天喻信息,2012-04-23,1428.85,17.94
18,300206,理邦仪器,2012-04-23,1718.60,17.19
19,600567,山鹰纸业,2012-04-23,17833.34,23.61
20,600724,宁波富达,2012-04-23,100055.96,69.23
21,600866,*ST星湖,2012-04-23,2343.27,4.26
22,000030,富奥股份,2012-04-20,3966.80,13.75
23,600660,福耀玻璃,2012-04-20,10014.93,5.00
24,000536,华映科技,2012-04-19,3367.87,4.81
25,002652,扬子新材,2012-04-19,532.00,4.99
26,000429,粤高速A,2012-04-18,10.53,0.01
27,600388,龙净环保,2012-04-18,236.40,1.11
28,000506,中润资源,2012-04-17,309.89,0.40
29,000876,新希望,2012-04-17,1687.83,0.97
30,002653,海思科,2012-04-17,800.00,2.00
31,300058,蓝色光标,2012-04-17,58.73,0.33
32,600187,国中水务,2012-04-17,22972.50,53.77
33,600017,日照港,2012-04-16,36547.86,11.88
34,600395,盘江股份,2012-04-16,83461.06,75.64
35,601313,江南嘉捷,2012-04-16,1091.65,4.87
36,300285,国瓷材料,2012-04-13,312.00,5.00
37,300286,安科瑞,2012-04-13,168.00,4.85
38,600315,上海家化,2012-04-13,377.92,0.89
39,002569,步森股份,2012-04-12,637.00,6.83
40,002570,贝因美,2012-04-12,21832.68,51.24
41,002571,德力股份,2012-04-12,1470.00,17.27
42,300038,梅泰诺,2012-04-12,857.00,9.36
43,300198,纳川股份,2012-04-12,1819.98,13.19
44,600770,综艺股份,2012-04-12,5480.00,7.44
45,300109,新开源,2012-04-11,40.00,0.56
46,300200,高盟新材,2012-04-10,1334.22,12.49
47,300283,温州宏丰,2012-04-10,350.00,4.94
48,300284,苏交科,2012-04-10,1200.00,5.00
49,600190,锦州港,2012-04-10,29520.00,18.90
50,000965,天保基建,2012-04-09,34605.81,74.98
51,300198,纳川股份,2012-04-09,4027.86,29.19
52,300199,翰宇药业,2012-04-09,2128.72,21.29
53,300201,海伦哲,2012-04-09,3163.00,39.54
54,600277,亿利洁能,2012-04-09,64123.50,71.09
55,600683,京投发展,2012-04-09,31740.00,42.85
56,600970,中材国际,2012-04-09,18532.10,20.34
57,002649,博彦科技,2012-04-06,500.00,5.00
58,002650,加加食品,2012-04-06,800.00,5.00
59,002651,利君股份,2012-04-06,800.00,1.99
60,600353,旭光股份,2012-04-06,3176.54,11.68
61,002206,海利得,2012-04-05,7258.05,16.22
62,600225,天津松江,2012-04-05,1105.50,1.76
63,600734,实达集团,2012-04-05,3515.58,10.00
