,code,name,date,count,ratio
0,002130,沃尔核材,2017-10-31,5434.06,8.68
1,002437,誉衡药业,2017-10-31,2839.82,1.29
2,002765,蓝黛传动,2017-10-31,218.32,1.02
3,300036,超图软件,2017-10-31,134.85,0.30
4,300170,汉得信息,2017-10-31,679.56,0.79
5,300252,金信诺,2017-10-31,3598.20,8.09
6,300292,吴通控股,2017-10-31,8479.17,6.65
7,600405,动力源,2017-10-31,41.25,0.09
8,603688,石英股份,2017-10-31,14364.00,63.87
9,603716,塞力斯,2017-10-31,1471.90,28.89
10,002545,东方铁塔,2017-10-30,15331.00,11.65
11,002560,通达股份,2017-10-30,263.16,0.61
12,300403,地尔汉宇,2017-10-30,6202.50,46.29
13,300405,科隆精化,2017-10-30,3444.38,44.07
14,300406,九强生物,2017-10-30,23455.21,46.92
15,000851,高鸿股份,2017-10-29,5817.01,9.40
16,002099,海翔药业,2017-10-29,64000.00,39.44
17,002437,誉衡药业,2017-10-29,161.29,0.07
18,300054,鼎龙股份,2017-10-29,652.50,1.34
19,600880,博瑞传播,2017-10-29,1771.28,1.62
20,000665,湖北广电,2017-10-28,17514.72,27.53
21,002099,海翔药业,2017-10-28,120.00,0.07
22,002170,芭田股份,2017-10-28,1326.70,1.49
23,002545,东方铁塔,2017-10-28,12203.05,9.27
24,002706,良信电器,2017-10-28,25.79,0.10
25,002792,通宇通讯,2017-10-28,23.70,0.10
26,300054,鼎龙股份,2017-10-28,199.80,0.41
27,300061,康耐特,2017-10-28,13.44,0.03
28,300410,正业科技,2017-10-28,286.35,1.58
29,601599,鹿港文化,2017-10-28,36.33,0.04
30,603888,新华网,2017-10-28,1868.51,9.00
31,002216,三全食品,2017-10-27,348.81,0.43
32,002609,捷顺科技,2017-10-27,5681.82,8.53
33,300012,华测检测,2017-10-27,7153.97,8.54
34,300187,永清环保,2017-10-27,250.69,0.39
35,300302,同有科技,2017-10-27,396.90,0.94
36,300369,绿盟科技,2017-10-27,216.59,0.58
37,300444,双杰电气,2017-10-27,224.00,0.79
38,000802,北京文化,2017-10-26,115.00,0.16
39,002772,众兴菌业,2017-10-26,424.56,1.14
40,300177,中海达,2017-10-26,295.20,0.66
41,300184,力源信息,2017-10-26,260.87,0.62
42,300367,东方网力,2017-10-26,123.31,0.14
43,603258,电魂网络,2017-10-26,678.60,2.83
44,002648,卫星石化,2017-10-25,140.80,0.18
45,002816,和科达,2017-10-25,3918.25,39.18
46,002817,黄山胶囊,2017-10-25,1987.00,22.93
47,603667,五洲新春,2017-10-25,3669.76,18.13
48,603889,新澳股份,2017-10-25,27.00,0.08
49,002415,海康威视,2017-10-24,2380.95,0.39
50,002475,立讯精密,2017-10-24,23409.67,11.04
51,002677,浙江美大,2017-10-24,293.61,0.46
52,002699,美盛文化,2017-10-24,2625.71,5.20
53,600515,海航基础,2017-10-24,123552.12,31.62
54,601677,明泰铝业,2017-10-24,1402.00,2.74
55,300247,乐金健康,2017-10-23,3321.65,4.13
56,600983,惠而浦,2017-10-23,23363.90,30.48
57,000413,东旭光电,2017-10-22,118.20,0.02
58,000753,漳州发展,2017-10-21,6479.12,7.33
59,002221,东华能源,2017-10-21,22834.65,14.10
60,002475,立讯精密,2017-10-21,423.46,0.20
61,300458,全志科技,2017-10-21,501.69,3.01
62,300552,万集科技,2017-10-21,2382.93,22.33
63,300553,集智股份,2017-10-21,551.91,11.50
64,603009,北特科技,2017-10-21,15.50,0.12
65,603859,能科股份,2017-10-21,2150.00,18.93
66,002226,江南化工,2017-10-20,12000.00,13.17
67,300208,恒顺众昇,2017-10-20,1705.00,2.22
68,300421,力星股份,2017-10-20,1855.47,14.21
69,600614,鼎立股份,2017-10-20,11131.34,6.35
70,600879,航天电子,2017-10-20,27171.89,22.23
71,000069,华侨城A,2017-10-19,2066.25,0.25
72,000703,恒逸石化,2017-10-19,31666.67,19.55
73,300338,开元仪器,2017-10-19,7.02,0.03
74,600227,赤天化,2017-10-19,29500.83,16.99
75,002155,湖南黄金,2017-10-18,7017.54,5.84
76,300259,新天科技,2017-10-18,7019.82,13.11
77,300550,和仁科技,2017-10-18,927.00,11.59
78,300551,古鳌科技,2017-10-18,2506.00,34.16
79,300555,路通视信,2017-10-18,2140.40,26.76
80,002626,金达威,2017-10-17,2421.69,3.93
81,300278,华昌达,2017-10-17,19191.97,35.21
82,600547,山东黄金,2017-10-17,2842.83,1.53
83,601198,东兴证券,2017-10-17,25396.07,9.21
84,603160,汇顶科技,2017-10-17,18464.40,41.49
85,002449,国星光电,2017-10-16,6033.52,12.68
86,002686,亿利达,2017-10-16,130.72,0.32
87,300026,红日药业,2017-10-16,1115.05,0.37
88,002504,弘高创意,2017-10-15,61137.77,59.60
89,603606,东方电缆,2017-10-15,17173.20,55.23
90,000521,美菱电器,2017-10-14,21098.10,20.20
91,000546,金圆股份,2017-10-14,108.00,0.18
92,002421,达实智能,2017-10-14,31020.00,16.10
93,300142,沃森生物,2017-10-14,6485.90,4.22
94,600259,广晟有色,2017-10-14,381.68,1.26
95,603018,中设集团,2017-10-14,8213.41,39.49
96,603816,顾家家居,2017-10-14,660.00,1.60
97,000949,新乡化纤,2017-10-13,19354.84,15.39
98,002132,恒星科技,2017-10-13,19568.85,15.57
99,002169,智光电气,2017-10-13,7778.46,19.75
100,002298,中电鑫龙,2017-10-13,7104.19,10.09
101,002582,好想你,2017-10-13,5065.18,19.64
102,600200,江苏吴中,2017-10-13,3430.53,4.75
103,600644,乐山电力,2017-10-13,21192.05,39.36
104,600701,*ST工新,2017-10-13,27709.66,26.78
105,603313,恒康家居,2017-10-13,2234.70,9.31
106,002322,理工环科,2017-10-12,2222.66,5.54
107,002815,崇达技术,2017-10-12,6900.86,16.83
108,300548,博创科技,2017-10-12,1344.00,16.26
109,600410,华胜天成,2017-10-12,20862.07,18.89
110,603077,和邦生物,2017-10-12,70196.61,17.49
111,603777,来伊份,2017-10-12,1800.00,7.50
112,000813,德展健康,2017-10-11,50576.98,33.85
113,000536,华映科技,2017-10-10,47483.38,27.47
114,002194,武汉凡谷,2017-10-10,878.97,1.56
115,300262,巴安水务,2017-10-10,7281.55,16.29
116,300400,劲拓股份,2017-10-10,4086.45,34.05
117,300402,宝色股份,2017-10-10,12080.00,59.80
118,603010,万盛股份,2017-10-10,11519.95,45.28
119,603456,九洲药业,2017-10-10,29988.00,67.67
120,603887,城地股份,2017-10-10,3319.18,33.84
121,002730,电光科技,2017-10-09,22000.00,68.18
122,300398,飞凯材料,2017-10-09,5906.94,56.80
123,300399,京天利,2017-10-09,10361.17,68.17
124,603169,兰石重装,2017-10-09,55914.44,54.53
125,300401,花园生物,2017-10-08,7857.07,43.31
