,code,name,date,count,ratio
0,002279,久其软件,2017-05-31,947.38,1.75
1,300226,上海钢联,2017-05-31,103.12,0.65
2,300297,蓝盾股份,2017-05-31,2963.55,2.52
3,600157,永泰能源,2017-05-31,123115.58,9.91
4,603328,依顿电子,2017-05-31,378.13,0.76
5,002726,龙大肉食,2017-05-30,434.00,0.97
6,002800,天顺股份,2017-05-30,1919.00,25.70
7,300513,恒泰实达,2017-05-30,2627.20,34.50
8,600538,国发股份,2017-05-30,18518.52,39.88
9,601198,东兴证券,2017-05-30,10000.00,3.63
10,000035,中国天楹,2017-05-29,42695.61,34.47
11,002076,雪莱特,2017-05-29,186.45,0.51
12,002132,恒星科技,2017-05-29,402.33,0.32
13,002340,格林美,2017-05-29,6474.00,2.22
14,300299,富春通信,2017-05-29,2204.62,5.80
15,300319,麦捷科技,2017-05-29,184.86,0.87
16,600380,健康元,2017-05-29,1088.80,0.69
17,600477,杭萧钢构,2017-05-29,1227.79,1.16
18,600999,招商证券,2017-05-29,18972.71,2.83
19,000078,海王生物,2017-05-28,1560.00,0.59
20,002369,卓翼科技,2017-05-28,400.30,0.83
21,300027,华谊兄弟,2017-05-28,3063.36,1.10
22,300190,维尔利,2017-05-28,6000.00,14.70
23,300231,银信科技,2017-05-28,57.66,0.17
24,300279,和晶科技,2017-05-28,1052.63,6.57
25,300465,高伟达,2017-05-28,1326.40,2.93
26,002178,延华智能,2017-05-27,764.08,1.05
27,002745,木林森,2017-05-27,8382.79,15.87
28,300468,四方精创,2017-05-27,910.69,8.77
29,603998,方盛制药,2017-05-27,195.25,0.45
30,002035,华帝股份,2017-05-26,172.80,0.48
31,002077,大港股份,2017-05-26,4620.69,7.96
32,300512,中亚股份,2017-05-26,1070.00,3.96
33,002157,正邦科技,2017-05-25,741.60,0.37
34,002671,龙泉股份,2017-05-25,1356.62,2.82
35,002798,帝王洁具,2017-05-25,1068.37,12.37
36,300124,汇川技术,2017-05-25,272.38,0.17
37,300166,东方国信,2017-05-25,291.45,0.44
38,300370,安控科技,2017-05-25,652.78,1.13
39,300389,艾比森,2017-05-25,9.99,0.03
40,600410,华胜天成,2017-05-25,147.42,0.13
41,600811,东方集团,2017-05-25,85125.10,29.79
42,002558,世纪游轮,2017-05-24,15957.45,9.46
43,002458,益生股份,2017-05-23,140.15,0.42
44,002708,光洋股份,2017-05-23,1929.10,4.11
45,600019,宝钢股份,2017-05-23,1143.34,0.07
46,600276,恒瑞医药,2017-05-23,338.02,0.14
47,300036,超图软件,2017-05-22,25.92,0.06
48,300193,佳士科技,2017-05-22,573.06,1.13
49,002063,远光软件,2017-05-21,1.48,0.00
50,300195,长荣股份,2017-05-21,3647.10,10.81
51,002191,劲嘉股份,2017-05-20,879.00,0.67
52,300058,蓝色光标,2017-05-20,229.45,0.11
53,300138,晨光生物,2017-05-20,111.26,0.42
54,300301,长方集团,2017-05-20,10000.00,12.66
55,600090,同济堂,2017-05-20,33478.03,23.25
56,603686,龙马环卫,2017-05-20,169.50,0.62
57,002239,奥特佳,2017-05-19,6380.08,5.71
58,002317,众生药业,2017-05-19,646.64,0.79
59,002670,国盛金控,2017-05-19,31785.54,33.95
60,300233,金城医药,2017-05-19,29.20,0.11
61,300410,正业科技,2017-05-19,853.68,4.71
62,603339,四方冷链,2017-05-19,510.00,2.47
63,000676,智度股份,2017-05-18,248.04,0.26
64,000997,新大陆,2017-05-18,100.80,0.11
65,300218,安利股份,2017-05-18,4752.00,21.90
66,300247,乐金健康,2017-05-18,200.00,0.25
67,300356,光一科技,2017-05-18,195.80,1.18
68,300410,正业科技,2017-05-18,955.22,5.27
69,300487,蓝晓科技,2017-05-18,28.73,0.36
70,603898,好莱客,2017-05-18,177.00,0.59
71,000420,吉林化纤,2017-05-17,35000.00,17.76
72,002174,游族网络,2017-05-17,53344.13,61.93
73,300059,东方财富,2017-05-17,20533.88,5.77
74,300166,东方国信,2017-05-17,7848.13,11.96
75,300231,银信科技,2017-05-17,309.78,0.90
76,603959,百利科技,2017-05-17,5040.00,22.50
77,002390,信邦制药,2017-05-16,9474.33,5.56
78,300318,博晖创新,2017-05-16,195.42,0.24
79,300497,富祥股份,2017-05-16,161.49,1.44
80,600380,健康元,2017-05-16,68.00,0.04
81,603601,再升科技,2017-05-16,5703.13,14.77
82,603779,威龙股份,2017-05-16,4240.57,21.18
83,002327,富安娜,2017-05-15,350.38,0.41
84,600770,综艺股份,2017-05-15,19540.00,15.03
85,002004,华邦健康,2017-05-14,12730.69,6.26
86,300104,乐视网,2017-05-14,2198.51,1.11
87,600051,宁波联合,2017-05-14,339.20,1.09
88,002191,劲嘉股份,2017-05-13,65.87,0.05
89,002372,伟星新材,2017-05-13,702.00,0.91
90,300045,华力创通,2017-05-13,220.80,0.40
91,300319,麦捷科技,2017-05-13,15.64,0.07
92,300414,中光防雷,2017-05-13,6.00,0.04
93,002092,中泰化学,2017-05-12,30510.56,14.21
94,002132,恒星科技,2017-05-12,77.08,0.06
95,300121,阳谷华泰,2017-05-12,336.80,1.17
96,300157,恒泰艾普,2017-05-12,5072.61,7.12
97,300305,裕兴股份,2017-05-12,75.30,0.26
98,600198,大唐电信,2017-05-12,3077.42,3.49
99,600346,恒力股份,2017-05-12,25157.23,8.90
100,600566,济川药业,2017-05-12,2816.93,3.48
101,002797,第一创业,2017-05-11,98003.06,44.77
102,300431,暴风集团,2017-05-11,336.38,1.22
103,300433,蓝思科技,2017-05-11,16152.28,7.40
104,600586,金晶科技,2017-05-11,1085.55,0.74
105,601258,庞大集团,2017-05-11,5848.50,0.88
106,603885,吉祥航空,2017-05-11,14758.11,11.50
107,002080,中材科技,2017-05-10,21729.83,26.93
108,002796,世嘉科技,2017-05-10,991.50,12.39
109,300269,联建光电,2017-05-10,2420.35,3.94
110,300279,和晶科技,2017-05-10,1222.65,7.63
111,300296,利亚德,2017-05-10,632.05,0.78
112,600804,鹏博士,2017-05-10,2120.11,1.50
113,601222,林洋能源,2017-05-10,31942.63,18.33
114,002425,凯撒文化,2017-05-09,2303.20,4.53
115,300266,兴源环境,2017-05-09,3194.54,6.28
116,600138,中青旅,2017-05-09,2112.18,2.92
117,600565,迪马股份,2017-05-09,87365.94,36.12
118,002051,中工国际,2017-05-08,339.78,0.37
119,002551,尚荣医疗,2017-05-08,9.06,0.02
120,300002,神州泰岳,2017-05-08,5484.34,2.80
121,300227,光韵达,2017-05-08,45.48,0.33
122,300286,安科瑞,2017-05-08,116.10,0.81
123,300360,炬华科技,2017-05-08,26.62,0.07
124,600217,中再资环,2017-05-08,3118.27,2.32
125,002654,万润科技,2017-05-06,3653.53,4.55
126,300227,光韵达,2017-05-06,27.50,0.20
127,300271,华宇软件,2017-05-06,458.14,0.71
128,300348,长亮科技,2017-05-06,46.81,0.16
129,300383,光环新网,2017-05-06,7768.47,10.74
130,603101,汇嘉时代,2017-05-06,1200.00,5.00
131,002073,软控股份,2017-05-05,234.00,0.25
132,002335,科华恒盛,2017-05-05,4147.29,15.30
133,002527,新时达,2017-05-05,314.57,0.51
134,002607,亚夏汽车,2017-05-05,9881.42,21.68
135,002635,安洁科技,2017-05-05,59.82,0.15
136,300171,东富龙,2017-05-05,573.06,0.90
137,300342,天银机电,2017-05-05,1377.61,4.19
138,300448,浩云科技,2017-05-05,59.91,0.30
139,300510,金冠电气,2017-05-05,5030.00,28.93
140,000816,智慧农业,2017-05-04,33000.00,23.26
141,002661,克明面业,2017-05-04,23.12,0.07
142,300324,旋极信息,2017-05-04,105.48,0.09
143,300511,雪榕生物,2017-05-04,5247.00,34.98
144,600497,驰宏锌锗,2017-05-04,54919.96,12.74
145,000673,当代东方,2017-05-03,358.75,0.45
146,000887,中鼎股份,2017-05-03,9920.20,8.04
147,300075,数字政通,2017-05-03,269.40,0.68
148,603528,多伦科技,2017-05-03,1085.00,5.25
149,300144,宋城演艺,2017-05-02,233.08,0.16
