,code,name,date,count,ratio
0,002100,天康生物,2013-04-26,507.00,1.72
1,002672,东江环保,2013-04-26,2989.31,19.87
2,300069,金利华电,2013-04-26,1921.65,24.64
3,603001,奥康国际,2013-04-26,3594.90,8.96
4,000550,江铃汽车,2013-04-25,24.00,0.03
5,000703,恒逸石化,2013-04-25,36.50,0.03
6,000955,欣龙控股,2013-04-25,9100.00,21.97
7,002225,濮耐股份,2013-04-25,2033.14,2.78
8,002355,兴民智通,2013-04-25,9440.00,18.32
9,002392,北京利尔,2013-04-25,2078.50,3.85
10,300313,天山生物,2013-04-25,1386.48,15.25
11,600236,桂冠电力,2013-04-25,44.24,0.02
12,300264,佳创视讯,2013-04-24,42.00,0.27
13,002393,力生制药,2013-04-23,9824.76,53.85
14,002394,联发股份,2013-04-23,8728.94,40.45
15,601388,怡球资源,2013-04-23,6618.50,16.14
16,002033,丽江旅游,2013-04-22,2210.00,13.49
17,002163,中航三鑫,2013-04-22,26747.94,33.29
18,300067,安诺其,2013-04-22,8358.18,52.08
19,300068,南都电源,2013-04-22,2912.64,9.72
20,300070,碧水源,2013-04-22,24478.30,44.27
21,300247,乐金健康,2013-04-22,20.00,0.24
22,600141,兴发集团,2013-04-22,568.46,1.31
23,600660,福耀玻璃,2013-04-22,3979.05,1.99
24,000404,华意压缩,2013-04-19,9710.00,17.35
25,002388,新亚制程,2013-04-19,14940.00,74.78
26,600239,云南城投,2013-04-19,19747.47,23.98
27,000809,铁岭新城,2013-04-17,18900.29,34.37
28,002390,信邦制药,2013-04-16,6972.00,40.16
29,002391,长青股份,2013-04-16,15375.36,74.73
30,002668,奥马电器,2013-04-16,3100.00,18.75
31,002669,康达新材,2013-04-16,1113.39,11.13
32,002670,国盛金控,2013-04-16,2787.73,13.94
33,002387,黑牛食品,2013-04-15,23400.00,74.44
34,300202,聚龙股份,2013-04-15,760.00,4.48
35,300203,聚光科技,2013-04-15,2063.67,4.64
36,300204,舒泰神,2013-04-15,275.00,2.06
37,300247,乐金健康,2013-04-15,10.00,0.12
38,600704,物产中大,2013-04-15,11596.20,14.67
39,600727,鲁北化工,2013-04-15,1400.00,3.99
40,601901,方正证券,2013-04-15,13425.74,2.20
41,002241,歌尔股份,2013-04-12,9643.42,11.37
42,002348,高乐股份,2013-04-12,100.00,0.42
43,002005,德豪润达,2013-04-11,20000.00,17.15
44,002272,川润股份,2013-04-11,7860.00,18.73
45,002364,中恒电气,2013-04-11,6051.00,47.72
46,601012,隆基股份,2013-04-11,13358.34,24.80
47,002386,天原集团,2013-04-10,9070.76,18.91
48,300221,银禧科技,2013-04-10,2250.00,11.25
49,300308,中际装备,2013-04-10,658.56,9.88
50,300309,吉艾科技,2013-04-10,126.21,0.58
51,002375,亚厦股份,2013-04-09,187.50,0.29
52,002385,大北农,2013-04-09,35663.42,44.49
53,300208,恒顺众昇,2013-04-09,2200.00,7.86
54,600551,时代出版,2013-04-09,28872.73,57.08
55,000552,靖远煤电,2013-04-08,2.74,0.01
56,002593,日上集团,2013-04-08,910.00,4.29
57,300031,宝通科技,2013-04-08,4653.79,31.03
58,300213,佳讯飞鸿,2013-04-08,22.63,0.18
59,300269,联建光电,2013-04-08,140.00,1.90
60,000498,山东路桥,2013-04-02,54.78,0.05
61,002381,双箭股份,2013-04-02,7500.00,64.10
62,002382,蓝帆医疗,2013-04-02,18000.00,75.00
63,002383,合众思壮,2013-04-02,14040.00,75.00
64,600734,实达集团,2013-04-02,2030.36,5.78
65,002157,正邦科技,2013-04-01,761.60,1.77
66,002378,章源钨业,2013-04-01,34898.78,81.50
67,002379,*ST鲁丰,2013-04-01,9600.00,41.45
68,002380,科远股份,2013-04-01,5100.00,75.00
69,002660,茂硕电源,2013-04-01,11.70,0.12
70,300192,科斯伍德,2013-04-01,375.00,3.40
71,600225,天津松江,2013-04-01,1105.50,1.76
72,601101,昊华能源,2013-04-01,77417.70,64.52
73,601158,重庆水务,2013-04-01,430000.00,89.58
