,code,name,date,count,ratio
0,000981,银亿股份,2014-08-29,76802.41,89.41
1,002066,瑞泰科技,2014-08-27,107.89,0.47
2,300054,鼎龙股份,2014-08-27,108.00,0.25
3,300245,天玑科技,2014-08-27,193.40,1.06
4,300258,精锻科技,2014-08-27,10388.25,57.71
5,000587,金洲慈航,2014-08-26,2535.40,4.55
6,600277,亿利洁能,2014-08-26,55630.00,26.62
7,002043,兔宝宝,2014-08-25,2520.00,5.20
8,300257,开山股份,2014-08-25,26940.00,62.80
9,002425,凯撒文化,2014-08-22,10061.00,25.80
10,300005,探路者,2014-08-22,117.93,0.23
11,600703,三安光电,2014-08-22,14175.81,5.92
12,002178,延华智能,2014-08-21,7933.33,21.32
13,002571,德力股份,2014-08-21,5155.07,13.15
14,002137,麦达数字,2014-08-20,3700.00,8.02
15,300292,吴通控股,2014-08-20,490.20,2.79
16,600688,上海石化,2014-08-20,76500.00,7.08
17,300253,卫宁健康,2014-08-19,9191.65,42.54
18,300254,仟源医药,2014-08-19,10000.00,74.74
19,300255,常山药业,2014-08-19,6262.49,33.24
20,300256,星星科技,2014-08-19,6665.25,29.52
21,600079,人福医药,2014-08-19,957.61,1.81
22,000010,美丽生态,2014-08-18,8698.21,14.79
23,000639,西王食品,2014-08-18,7902.54,41.96
24,002150,通润装备,2014-08-18,468.00,1.87
25,002609,捷顺科技,2014-08-18,21276.61,72.25
26,601766,中国中车,2014-08-18,30000.00,2.17
27,601789,宁波建工,2014-08-18,30066.00,61.61
28,601886,江河集团,2014-08-18,59933.16,51.93
29,002334,英威腾,2014-08-15,159.10,0.45
30,002610,爱康科技,2014-08-15,13086.56,43.62
31,600100,同方股份,2014-08-15,3004.37,1.37
32,601222,林洋能源,2014-08-15,215.10,0.61
33,002101,广东鸿图,2014-08-13,2770.00,14.45
34,300241,瑞丰光电,2014-08-13,13.20,0.06
35,002045,国光电器,2014-08-12,100.80,0.24
36,300338,开元仪器,2014-08-12,525.00,4.17
37,600495,晋西车轴,2014-08-12,12937.53,19.28
38,600891,秋林集团,2014-08-12,73.05,0.22
39,601636,旗滨集团,2014-08-12,49750.00,59.28
40,000750,国海证券,2014-08-11,143153.55,61.96
41,000868,安凯客车,2014-08-11,5980.00,8.60
42,002607,亚夏汽车,2014-08-11,14996.28,54.62
43,002608,*ST舜船,2014-08-11,19635.00,52.38
44,601798,蓝科高新,2014-08-11,20517.47,57.87
45,601901,方正证券,2014-08-11,260322.84,31.62
46,000430,张家界,2014-08-08,3390.82,10.57
47,002004,华邦健康,2014-08-08,375.30,0.56
48,300142,沃森生物,2014-08-08,815.05,3.48
49,600459,贵研铂业,2014-08-08,677.98,2.60
50,601222,林洋能源,2014-08-08,23040.00,64.87
51,002027,分众传媒,2014-08-06,808.20,2.67
52,002392,北京利尔,2014-08-06,1739.81,2.90
53,002491,通鼎互联,2014-08-06,240.50,0.67
54,002605,姚记扑克,2014-08-06,13140.51,70.27
55,300099,尤洛卡,2014-08-06,13725.53,63.96
56,000831,*ST五稀,2014-08-05,1423.64,1.45
57,002144,宏达高科,2014-08-05,3020.74,17.09
58,002606,大连电瓷,2014-08-05,15000.00,75.00
59,300086,康芝药业,2014-08-04,19396.55,64.66
60,300249,依米康,2014-08-04,7959.98,50.77
61,300251,光线传媒,2014-08-04,72785.79,71.87
62,600066,宇通客车,2014-08-04,2221.48,1.75
63,600176,中国巨石,2014-08-04,23154.15,26.53
64,002507,涪陵榨菜,2014-08-01,4186.00,20.77
